"","region","year","scenario","input","value","share"
"834","Japan",2025,"1p5","electricity",0.21640992487,15.1277217345965
"835","Japan",2025,"1p5","gas",0.0833876994813,5.82905758411513
"836","Japan",2025,"1p5","gas with CCS",0.00390490463,0.272964886791873
"837","Japan",2025,"1p5","hydrogen",0.010539013,0.73670953916308
"838","Japan",2025,"1p5","refined liquids",0.0714095779813,4.99174991874795
"839","Japan",2025,"1p5","refined liquids with CCS",0.0028822284,0.201476661650075
"840","Japan",2025,"1p5 delay","biomass",0.0015111726,0.0944338137644401
"841","Japan",2025,"1p5 delay","coal",1.21594892,75.9851613630052
"842","Japan",2025,"1p5 delay","coal with CCS",0,0
"843","Japan",2025,"1p5 delay","electricity",0.22647978053,14.1528171010918
"844","Japan",2025,"1p5 delay","gas",0.0810409887407,5.06428560048359
"845","Japan",2025,"1p5 delay","gas with CCS",0,0
"846","Japan",2025,"1p5 delay","hydrogen",0.006148293,0.384209425270952
"847","Japan",2025,"1p5 delay","refined liquids",0.0691160748407,4.3190926963841
"848","Japan",2025,"1p5 delay","refined liquids with CCS",0,0
"849","Japan",2030,"Ref","biomass",0.0057515176,0.340619080370033
"850","Japan",2030,"Ref","coal",1.292411236,76.5397860672839
"851","Japan",2030,"Ref","electricity",0.23258126372,13.7740369880128
"852","Japan",2030,"Ref","gas",0.0829221911226,4.91085700275839
"853","Japan",2030,"Ref","hydrogen",0.00486883,0.288344140175808
"854","Japan",2030,"Ref","refined liquids",0.0700132348226,4.1463567213991
"855","Japan",2030,"1p5","biomass",0.0260426071,2.08816014767694
"856","Japan",2030,"1p5","coal",0.624501787,50.0740858531953
"857","Japan",2030,"1p5","coal with CCS",0.17352879,13.9139642341185
"858","Japan",2030,"1p5","electricity",0.22037700198,17.6703688394991
"859","Japan",2030,"1p5","gas",0.0705945214468,5.66044197355083
"860","Japan",2030,"1p5","gas with CCS",0.01325157383,1.06254370998842
"861","Japan",2030,"1p5","hydrogen",0.043011949,3.44880362518363
"862","Japan",2030,"1p5","refined liquids",0.0659787514468,5.29033820752493
"863","Japan",2030,"1p5","refined liquids with CCS",0.0098686604,0.7912934092623
"864","Japan",2030,"1p5 delay","biomass",0.0043843846,0.306675278582776
"865","Japan",2030,"1p5 delay","coal",1.06352551,74.3905956742798
"866","Japan",2030,"1p5 delay","coal with CCS",0,0
"867","Japan",2030,"1p5 delay","electricity",0.2135208845,14.935180809019
"868","Japan",2030,"1p5 delay","gas",0.0675763892554,4.72677693478759
"869","Japan",2030,"1p5 delay","gas with CCS",0,0
"870","Japan",2030,"1p5 delay","hydrogen",0.019819466,1.38631548357137
"871","Japan",2030,"1p5 delay","refined liquids",0.0608238481554,4.25445581975946
"872","Japan",2030,"1p5 delay","refined liquids with CCS",0,0
"873","Japan",2035,"Ref","biomass",0.0099439119,0.609562103562343
"874","Japan",2035,"Ref","coal",1.244622864,76.2954196247081
"875","Japan",2035,"Ref","electricity",0.224466161828,13.7597825844013
"876","Japan",2035,"Ref","gas",0.0785888207272,4.81749711388291
"877","Japan",2035,"Ref","hydrogen",0.0069477669,0.425898323437964
"878","Japan",2035,"Ref","refined liquids",0.0667510311372,4.09184025000735
"879","Japan",2035,"1p5","biomass",0.0265563489,2.38484700328297
"880","Japan",2035,"1p5","coal",0.283768846,25.4833706454341
"881","Japan",2035,"1p5","coal with CCS",0.385099684,34.583211374837
"882","Japan",2035,"1p5","electricity",0.217603308162,19.5414889045462
"883","Japan",2035,"1p5","gas",0.0515047847334,4.62529815332346
"884","Japan",2035,"1p5","gas with CCS",0.02078603037,1.86665352321995
"885","Japan",2035,"1p5","hydrogen",0.058060729,5.21404339449971
"886","Japan",2035,"1p5","refined liquids",0.0545860681034,4.90200747955205
"887","Japan",2035,"1p5","refined liquids with CCS",0.0155793826,1.39907952130456
"888","Japan",2035,"1p5 delay","biomass",0.0163345995,1.3992376330512
"889","Japan",2035,"1p5 delay","coal",0.647650818,55.4783971056034
"890","Japan",2035,"1p5 delay","coal with CCS",0.14706472,12.5977065258402
"891","Japan",2035,"1p5 delay","electricity",0.200173339363,17.1470423606185
"892","Japan",2035,"1p5 delay","gas",0.0524019818697,4.48880458186628
"893","Japan",2035,"1p5 delay","gas with CCS",0.008235164,0.705432133989475
"894","Japan",2035,"1p5 delay","hydrogen",0.037018519,3.17104223489659
"895","Japan",2035,"1p5 delay","refined liquids",0.0523461696197,4.48402365040939
"896","Japan",2035,"1p5 delay","refined liquids with CCS",0.006167497,0.528313773724929
"897","Japan",2040,"Ref","biomass",0.012186403,0.77343126752296
"898","Japan",2040,"Ref","coal",1.1970232834,75.971165185868
"899","Japan",2040,"Ref","electricity",0.2171230538,13.7800923462805
"900","Japan",2040,"Ref","gas",0.0765024865339,4.85536340202867
"901","Japan",2040,"Ref","hydrogen",0.0077382105,0.491118991828391
"902","Japan",2040,"Ref","refined liquids",0.0650550008339,4.12882880647148
"903","Japan",2040,"1p5","biomass",0.01717672,1.71328385219615
"904","Japan",2040,"1p5","coal",0.149015478,14.8634787191437
"905","Japan",2040,"1p5","coal with CCS",0.448605868,44.7459811678153
"906","Japan",2040,"1p5","electricity",0.20850532934,20.7972659422208
"907","Japan",2040,"1p5","gas",0.036783837156,3.66898652485384
"908","Japan",2040,"1p5","gas with CCS",0.023727324408,2.36667080583755
"909","Japan",2040,"1p5","hydrogen",0.0559010786,5.57582677517755
"910","Japan",2040,"1p5","refined liquids",0.045053731216,4.49386321565225
"911","Japan",2040,"1p5","refined liquids with CCS",0.01779188301,1.77464299710282
"912","Japan",2040,"1p5 delay","biomass",0.014645309,1.41827831224773
"913","Japan",2040,"1p5 delay","coal",0.366263977,35.4696684881625
"914","Japan",2040,"1p5 delay","coal with CCS",0.29251509,28.3276923793274
"915","Japan",2040,"1p5 delay","electricity",0.20001682469,19.36999243529
"916","Japan",2040,"1p5 delay","gas",0.041263707368,3.996052336142
"917","Japan",2040,"1p5 delay","gas with CCS",0.0154633823,1.49750201583903
"918","Japan",2040,"1p5 delay","hydrogen",0.0439496089,4.25615991677881
"919","Japan",2040,"1p5 delay","refined liquids",0.046898572998,4.54174295389948
"920","Japan",2040,"1p5 delay","refined liquids with CCS",0.011595313,1.12291116231308
"921","Japan",2045,"Ref","biomass",0.013961959,0.918306952644911
"922","Japan",2045,"Ref","coal",1.150952705,75.7005425361131
"923","Japan",2045,"Ref","electricity",0.2095403652,13.7819036872199
"924","Japan",2045,"Ref","gas",0.073433410369,4.82986744899334
"925","Japan",2045,"Ref","hydrogen",0.009888185,0.650366401630253
"926","Japan",2045,"Ref","refined liquids",0.062625563369,4.11901297339844
"927","Japan",2045,"1p5","biomass",0.0058667708,0.756581423629135
"928","Japan",2045,"1p5","coal",0.0304689174,3.9292854090926
"929","Japan",2045,"1p5","coal with CCS",0.335586069,43.2773316854521
"930","Japan",2045,"1p5","electricity",0.218342940799,28.1576046892917
"931","Japan",2045,"1p5","gas",0.0184215123986,2.37564659521632
"932","Japan",2045,"1p5","gas with CCS",0.03466379148,4.47025827331143
"933","Japan",2045,"1p5","hydrogen",0.0678366512,8.74824531054274
"934","Japan",2045,"1p5","refined liquids",0.038534604723,4.96944010499155
"935","Japan",2045,"1p5","refined liquids with CCS",0.0257102578,3.31560650847244
"936","Japan",2045,"1p5 delay","biomass",0.0087726518,1.09697489613193
"937","Japan",2045,"1p5 delay","coal",0.125517268,15.6952874873096
"938","Japan",2045,"1p5 delay","coal with CCS",0.2732805,34.1723181241939
"939","Japan",2045,"1p5 delay","electricity",0.21535732163,26.9293231866698
"940","Japan",2045,"1p5 delay","gas",0.0277333294891,3.46790992384972
"941","Japan",2045,"1p5 delay","gas with CCS",0.0264607142,3.30877594060233
"942","Japan",2045,"1p5 delay","hydrogen",0.058239493,7.28254845182062
"943","Japan",2045,"1p5 delay","refined liquids",0.0447106566821,5.59083719358804
"944","Japan",2045,"1p5 delay","refined liquids with CCS",0.0196411517,2.45602479583414
"945","Japan",2050,"Ref","biomass",0.01469103,1.0023567325393
"946","Japan",2050,"Ref","coal",1.1078051,75.5846186636588
"947","Japan",2050,"Ref","electricity",0.2016716588,13.7598891950087
"948","Japan",2050,"Ref","gas",0.070221918223,4.7911829533156
"949","Japan",2050,"Ref","hydrogen",0.011230807,0.766268601200834
"950","Japan",2050,"Ref","refined liquids",0.060028343623,4.09568385427683
"951","Japan",2050,"1p5","biomass",0.000080415019,0.0131721994158061
"952","Japan",2050,"1p5","coal",0.00084570975,0.138529563425105
"953","Japan",2050,"1p5","coal with CCS",0.195695732,32.0554945926973
"954","Japan",2050,"1p5","electricity",0.2166346296547,35.4853431319964
"955","Japan",2050,"1p5","gas",0.001773107527806,0.290439848580121
"956","Japan",2050,"1p5","gas with CCS",0.04445835026,7.28239901706017
"957","Japan",2050,"1p5","hydrogen",0.089138489147,14.6011276160732
"958","Japan",2050,"1p5","refined liquids",0.02909639453329,4.7660687747082
"959","Japan",2050,"1p5","refined liquids with CCS",0.0327676184,5.36742525604374
"960","Japan",2050,"1p5 delay","biomass",0.00011657128,0.0193411338876462
"961","Japan",2050,"1p5 delay","coal",0.00098253261,0.163018667711193
"962","Japan",2050,"1p5 delay","coal with CCS",0.191410981,31.7582976792113
"963","Japan",2050,"1p5 delay","electricity",0.2161043205253,35.8553375838254
"964","Japan",2050,"1p5 delay","gas",0.001956005037886,0.324534098987877
"965","Japan",2050,"1p5 delay","gas with CCS",0.04148477092,6.88302048894076
"966","Japan",2050,"1p5 delay","hydrogen",0.090584033559,15.029413086548
"967","Japan",2050,"1p5 delay","refined liquids",0.029488667336207,4.89266535563338
"968","Japan",2050,"1p5 delay","refined liquids with CCS",0.030583834,5.07437190525441
"969","ROW",2015,"Ref","biomass",0,0
"970","ROW",2015,"Ref","coal",3.9645184182,62.9859239372772
"971","ROW",2015,"Ref","electricity",0.868528146,13.7986615196955
"972","ROW",2015,"Ref","gas",1.26316549869,20.0684263832489
"973","ROW",2015,"Ref","gas with CCS",0,0
"974","ROW",2015,"Ref","hydrogen",0,0
"975","ROW",2015,"Ref","refined liquids",0.1980806463,3.14698815977833
"976","ROW",2015,"1p5","biomass",0,0
"977","ROW",2015,"1p5","coal",3.9645184282,62.985923996083
"978","ROW",2015,"1p5","coal with CCS",0,0
"979","ROW",2015,"1p5","electricity",0.868528146,13.798661497773
"980","ROW",2015,"1p5","gas",1.26316549869,20.0684263513654
"981","ROW",2015,"1p5","gas with CCS",0,0
"982","ROW",2015,"1p5","hydrogen",0,0
"983","ROW",2015,"1p5","refined liquids",0.1980806463,3.14698815477858
"984","ROW",2015,"1p5","refined liquids with CCS",0,0
"985","ROW",2015,"1p5 delay","biomass",0,0
"986","ROW",2015,"1p5 delay","coal",3.9645173182,62.9859174686409
"987","ROW",2015,"1p5 delay","coal with CCS",0,0
"988","ROW",2015,"1p5 delay","electricity",0.868528146,13.7986639311706
"989","ROW",2015,"1p5 delay","gas",1.26316549869,20.0684298904377
"990","ROW",2015,"1p5 delay","gas with CCS",0,0
"991","ROW",2015,"1p5 delay","hydrogen",0,0
"992","ROW",2015,"1p5 delay","refined liquids",0.1980806463,3.14698870975078
"993","ROW",2015,"1p5 delay","refined liquids with CCS",0,0
"994","ROW",2020,"Ref","biomass",0.0036990574517,0.0565983675107406
"995","ROW",2020,"Ref","coal",4.2358177574172,64.8112048199308
"996","ROW",2020,"Ref","electricity",0.918772798869474,14.0579164309513
"997","ROW",2020,"Ref","gas",1.16308866797359,17.7961334034683
"998","ROW",2020,"Ref","gas with CCS",0.000000005478899,0.0000000838312849165714
"999","ROW",2020,"Ref","hydrogen",0,0
"1000","ROW",2020,"Ref","refined liquids",0.214247410843688,3.27814689430759
"1001","ROW",2020,"1p5","biomass",0.004354819722,0.06688566569691
"1002","ROW",2020,"1p5","coal",4.181562706287,64.2246116068679
"1003","ROW",2020,"1p5","coal with CCS",0,0
"1004","ROW",2020,"1p5","electricity",0.926649801726514,14.2324120889033
"1005","ROW",2020,"1p5","gas",1.17999498937943,18.123540220263
"1006","ROW",2020,"1p5","gas with CCS",0,0
"1007","ROW",2020,"1p5","hydrogen",0,0
"1008","ROW",2020,"1p5","refined liquids",0.218279246059012,3.35255041826887
"1009","ROW",2020,"1p5","refined liquids with CCS",0,0
"1010","ROW",2020,"1p5 delay","biomass",0.004354819712,0.0668856655978521
"1011","ROW",2020,"1p5 delay","coal",4.181562706287,64.2246116592304
"1012","ROW",2020,"1p5 delay","coal with CCS",0,0
"1013","ROW",2020,"1p5 delay","electricity",0.926649803427214,14.2324121266281
"1014","ROW",2020,"1p5 delay","gas",1.17999498238043,18.1235401275415
"1015","ROW",2020,"1p5 delay","gas with CCS",0,0
"1016","ROW",2020,"1p5 delay","hydrogen",0,0
"1017","ROW",2020,"1p5 delay","refined liquids",0.218279246059007,3.35255042100214
"1018","ROW",2020,"1p5 delay","refined liquids with CCS",0,0
"1019","ROW",2025,"Ref","biomass",0.038298408934772,0.542570437099447
"1020","ROW",2025,"Ref","coal",4.44536836063586,62.9771711562776
"1021","ROW",2025,"Ref","electricity",1.05343764347686,14.9239652135865
"1022","ROW",2025,"Ref","gas",1.21307888965335,17.1855897334094
"1023","ROW",2025,"Ref","gas with CCS",0.000000062207395,0.000000881287093504394
"1024","ROW",2025,"Ref","hydrogen",0.0301006431797,0.426433357970554
"1025","ROW",2025,"Ref","refined liquids",0.278414055063703,3.94426922036943
"1026","ROW",2025,"1p5","biomass",0.2055762115152,3.59108829748419
"1027","ROW",2025,"1p5","coal",3.0506707289991,53.2903484972347
"1028","ROW",2025,"1p5","coal with CCS",0.12704886108,2.21934082192846
"1029","ROW",2025,"1p5","electricity",0.94488082426971,16.5055598872211
"1030","ROW",2025,"1p5","gas",0.966629521709757,16.8854749186678
"1031","ROW",2025,"1p5","gas with CCS",0.055439976258442,0.968447898164386
"1032","ROW",2025,"1p5","hydrogen",0.1387780090831,2.4242303167924
"1033","ROW",2025,"1p5","refined liquids",0.221917452373277,3.87654369321938
"1034","ROW",2025,"1p5","refined liquids with CCS",0.013679879998702,0.238965669287541
"1035","ROW",2025,"1p5 delay","biomass",0.0314034309495,0.472110755799521
"1036","ROW",2025,"1p5 delay","coal",4.176639161949,62.7904726276737
"1037","ROW",2025,"1p5 delay","coal with CCS",0,0
"1038","ROW",2025,"1p5 delay","electricity",1.00999296586244,15.1839632819836
"1039","ROW",2025,"1p5 delay","gas",1.09381257584266,16.4440848108133
"1040","ROW",2025,"1p5 delay","gas with CCS",0.00000000491991,0.0000000739646069979052
"1041","ROW",2025,"1p5 delay","hydrogen",0.096703383737,1.45381272695534
"1042","ROW",2025,"1p5 delay","refined liquids",0.243156908232058,3.65555572280994
"1043","ROW",2025,"1p5 delay","refined liquids with CCS",0,0
"1044","ROW",2030,"Ref","biomass",0.091372253750887,1.20731386659815
"1045","ROW",2030,"Ref","coal",4.57758308023661,60.4842203339116
"1046","ROW",2030,"Ref","electricity",1.20931904315929,15.9788950147598
"1047","ROW",2030,"Ref","gas",1.25463489190859,16.5776594134235
"1048","ROW",2030,"Ref","gas with CCS",0.000000177922664,0.00000235091606709108
"1049","ROW",2030,"Ref","hydrogen",0.095081659862976,1.25632674799406
"1050","ROW",2030,"Ref","refined liquids",0.34023587032001,4.49558227239689
"1051","ROW",2030,"1p5","biomass",0.32013345693829,5.90252801071916
"1052","ROW",2030,"1p5","coal",1.8835122860084,34.7276543133738
"1053","ROW",2030,"1p5","coal with CCS",0.61353180551,11.3121218323268
"1054","ROW",2030,"1p5","electricity",1.07483028033026,19.8174095800346
"1055","ROW",2030,"1p5","gas",0.693117663927262,12.7795028522855
"1056","ROW",2030,"1p5","gas with CCS",0.146570591807617,2.70242614429054
"1057","ROW",2030,"1p5","hydrogen",0.435879176925745,8.03661409119561
"1058","ROW",2030,"1p5","refined liquids",0.220397048696665,4.063616986033
"1059","ROW",2030,"1p5","refined liquids with CCS",0.035694572196997,0.658126189741003
"1060","ROW",2030,"1p5 delay","biomass",0.06371610183688,0.968602310451347
"1061","ROW",2030,"1p5 delay","coal",3.9295914066925,59.7370398678253
"1062","ROW",2030,"1p5 delay","coal with CCS",0,0
"1063","ROW",2030,"1p5 delay","electricity",1.09307531723352,16.6167616543814
"1064","ROW",2030,"1p5 delay","gas",0.953993168069568,14.5024563667223
"1065","ROW",2030,"1p5 delay","gas with CCS",0.000000034289197,0.000000521259061371162
"1066","ROW",2030,"1p5 delay","hydrogen",0.2815032652835,4.27936903376869
"1067","ROW",2030,"1p5 delay","refined liquids",0.256269565974458,3.89577024559196
"1068","ROW",2030,"1p5 delay","refined liquids with CCS",0,0
"1069","ROW",2035,"Ref","biomass",0.136647990973703,1.6998830457047
"1070","ROW",2035,"Ref","coal",4.61930977038004,57.4636063477743
"1071","ROW",2035,"Ref","electricity",1.39018307622276,17.2936947324124
"1072","ROW",2035,"Ref","gas",1.32585125680444,16.4934153550919
"1073","ROW",2035,"Ref","gas with CCS",0.00000033589698,0.00000417851427845209
"1074","ROW",2035,"Ref","hydrogen",0.159912006182892,1.98928433691524
"1075","ROW",2035,"Ref","refined liquids",0.406765713170253,5.06011200358708
"1076","ROW",2035,"1p5","biomass",0.30258125845323,5.70025106307966
"1077","ROW",2035,"1p5","coal",0.95735083873222,18.0352879888199
"1078","ROW",2035,"1p5","coal with CCS",1.19766862836,22.5625734618375
"1079","ROW",2035,"1p5","electricity",1.20252097463454,22.6539855742443
"1080","ROW",2035,"1p5","gas",0.479098198204412,9.02560861698703
"1081","ROW",2035,"1p5","gas with CCS",0.231849675254377,4.36775682869241
"1082","ROW",2035,"1p5","hydrogen",0.664804583067225,12.5240837808034
"1083","ROW",2035,"1p5","refined liquids",0.210140113869627,3.95877594535874
"1084","ROW",2035,"1p5","refined liquids with CCS",0.062195053975677,1.17167674017705
"1085","ROW",2035,"1p5 delay","biomass",0.18056835836192,3.10955817085351
"1086","ROW",2035,"1p5 delay","coal",2.4149351253386,41.5874703586021
"1087","ROW",2035,"1p5 delay","coal with CCS",0.5559337845,9.57370636654166
"1088","ROW",2035,"1p5 delay","electricity",1.13510600445299,19.5476006037393
"1089","ROW",2035,"1p5 delay","gas",0.658945606211456,11.3476675123551
"1090","ROW",2035,"1p5 delay","gas with CCS",0.107960582283976,1.85918349048932
"1091","ROW",2035,"1p5 delay","hydrogen",0.485799859316842,8.36593374189277
"1092","ROW",2035,"1p5 delay","refined liquids",0.238270160743886,4.10323786477964
"1093","ROW",2035,"1p5 delay","refined liquids with CCS",0.029362025443653,0.505641890746539
"1094","ROW",2040,"Ref","biomass",0.165583392519763,1.91824782407927
"1095","ROW",2040,"Ref","coal",4.67224292313781,54.1269247144407
"1096","ROW",2040,"Ref","electricity",1.64753502281765,19.0863372498975
"1097","ROW",2040,"Ref","gas",1.44510978731958,16.741284635478
"1098","ROW",2040,"Ref","gas with CCS",0.00000051143855,0.0000059249050931884
"1099","ROW",2040,"Ref","hydrogen",0.227044077816088,2.63025658318248
"1100","ROW",2040,"Ref","refined liquids",0.474496814366057,5.49694306801691
"1101","ROW",2040,"1p5","biomass",0.19831450932173,3.70333178780407
"1102","ROW",2040,"1p5","coal",0.594969863913643,11.1104871617955
"1103","ROW",2040,"1p5","coal with CCS",1.506925061568,28.1403690603887
"1104","ROW",2040,"1p5","electricity",1.34246686797429,25.0692712461972
"1105","ROW",2040,"1p5","gas",0.35909308440314,6.70571628268171
"1106","ROW",2040,"1p5","gas with CCS",0.287166133252327,5.36254998835627
"1107","ROW",2040,"1p5","hydrogen",0.775424165982577,14.4802968412966
"1108","ROW",2040,"1p5","refined liquids",0.20280111465447,3.78711480602545
"1109","ROW",2040,"1p5","refined liquids with CCS",0.087868688181251,1.64086282545447
"1110","ROW",2040,"1p5 delay","biomass",0.1690004505746,3.01774600136674
"1111","ROW",2040,"1p5 delay","coal",1.4011325422719,25.0192358212643
"1112","ROW",2040,"1p5 delay","coal with CCS",1.14015936359,20.3591845388351
"1113","ROW",2040,"1p5 delay","electricity",1.27170219691577,22.7080709348632
"1114","ROW",2040,"1p5 delay","gas",0.474385890378244,8.47084205353536
"1115","ROW",2040,"1p5 delay","gas with CCS",0.211642248690228,3.77917660890066
"1116","ROW",2040,"1p5 delay","hydrogen",0.645076921347882,11.518775798247
"1117","ROW",2040,"1p5 delay","refined liquids",0.224967987902766,4.01712683972647
"1118","ROW",2040,"1p5 delay","refined liquids with CCS",0.062153573273741,1.10984140326118
"1119","ROW",2045,"Ref","biomass",0.185333329952618,1.98879222698043
"1120","ROW",2045,"Ref","coal",4.68056997794444,50.2266979844032
"1121","ROW",2045,"Ref","electricity",2.01466026411488,21.6191047465795
"1122","ROW",2045,"Ref","gas",1.58908182631597,17.0522678517731
"1123","ROW",2045,"Ref","gas with CCS",0.00000072252321,0.00000775331962269452
"1124","ROW",2045,"Ref","hydrogen",0.318886549725686,3.42193760585423
"1125","ROW",2045,"Ref","refined liquids",0.530355820555722,5.69119183109001
"1126","ROW",2045,"1p5","biomass",0.081434129700992,1.61747890650655
"1127","ROW",2045,"1p5","coal",0.288395624576319,5.72823509250685
"1128","ROW",2045,"1p5","coal with CCS",1.347632198406,26.7672370620815
"1129","ROW",2045,"1p5","electricity",1.58758731180125,31.5333263645681
"1130","ROW",2045,"1p5","gas",0.219045673290507,4.35077721601295
"1131","ROW",2045,"1p5","gas with CCS",0.348340936304344,6.91889406583973
"1132","ROW",2045,"1p5","hydrogen",0.847376160335809,16.8309414032208
"1133","ROW",2045,"1p5","refined liquids",0.207159633398903,4.11469169662254
"1134","ROW",2045,"1p5","refined liquids with CCS",0.107661511846602,2.13841819264094
"1135","ROW",2045,"1p5 delay","biomass",0.11161540086751,2.17709147761997
"1136","ROW",2045,"1p5 delay","coal",0.560144706608683,10.9257885337818
"1137","ROW",2045,"1p5 delay","coal with CCS",1.26501703683,24.6745322645554
"1138","ROW",2045,"1p5 delay","electricity",1.50826829739594,29.4192202035168
"1139","ROW",2045,"1p5 delay","gas",0.300959912529402,5.87031230081564
"1140","ROW",2045,"1p5 delay","gas with CCS",0.306894445035922,5.98606711639831
"1141","ROW",2045,"1p5 delay","hydrogen",0.74943575096931,14.6179664614182
"1142","ROW",2045,"1p5 delay","refined liquids",0.238203661981054,4.64623303241459
"1143","ROW",2045,"1p5 delay","refined liquids with CCS",0.086273418987261,1.68278860947922
"1144","ROW",2050,"Ref","biomass",0.197189931777375,1.95042963992287
"1145","ROW",2050,"Ref","coal",4.66862338227602,46.1779226776572
"1146","ROW",2050,"Ref","electricity",2.50514637593114,24.7787080198284
"1147","ROW",2050,"Ref","gas",1.73693286719391,17.1802146093137
"1148","ROW",2050,"Ref","gas with CCS",0.0000009419507,0.00000931694913663383
"1149","ROW",2050,"Ref","hydrogen",0.43062146284446,4.25932935392976
"1150","ROW",2050,"Ref","refined liquids",0.571561697093814,5.65338638239897
"1151","ROW",2050,"1p5","biomass",0.019017980454925,0.387116743237129
"1152","ROW",2050,"1p5","coal",0.099401692567865,2.02335151149896
"1153","ROW",2050,"1p5","coal with CCS",1.0048761364533,20.4545576341557
"1154","ROW",2050,"1p5","electricity",1.93418264933681,39.3708727281358
"1155","ROW",2050,"1p5","gas",0.092275930800991,1.87830447588896
"1156","ROW",2050,"1p5","gas with CCS",0.390891416450786,7.95671298823896
"1157","ROW",2050,"1p5","hydrogen",1.06585823314049,21.6958666533372
"1158","ROW",2050,"1p5","refined liquids",0.171064489093594,3.48206940575997
"1159","ROW",2050,"1p5","refined liquids with CCS",0.135156324647095,2.75114785974733
"1160","ROW",2050,"1p5 delay","biomass",0.029496412533678,0.604351482376131
"1161","ROW",2050,"1p5 delay","coal",0.122668087636389,2.51334430987675
"1162","ROW",2050,"1p5 delay","coal with CCS",1.025367613212,21.0087391582829
"1163","ROW",2050,"1p5 delay","electricity",1.86619616955714,38.2364607963353
"1164","ROW",2050,"1p5 delay","gas",0.103996722424134,2.13078703342394
"1165","ROW",2050,"1p5 delay","gas with CCS",0.370408064530455,7.58928437915838
"1166","ROW",2050,"1p5 delay","hydrogen",1.06036856436178,21.7258730364382
"1167","ROW",2050,"1p5 delay","refined liquids",0.178928465287515,3.66606220713553
"1168","ROW",2050,"1p5 delay","refined liquids with CCS",0.123241727008384,2.52509759697289
"1169","South Korea",2015,"Ref","biomass",0,0
"1170","South Korea",2015,"Ref","coal",0.8536073,76.4056466762973
"1171","South Korea",2015,"Ref","electricity",0.1954459,17.4941924462583
"1172","South Korea",2015,"Ref","gas",0.0639627,5.72524562133197
"1173","South Korea",2015,"Ref","hydrogen",0,0
"1174","South Korea",2015,"Ref","refined liquids",0.00418857,0.374915256112429
"1175","South Korea",2015,"1p5","biomass",0,0
"1176","South Korea",2015,"1p5","coal",0.8536073,76.4056466762973
"1177","South Korea",2015,"1p5","coal with CCS",0,0
"1178","South Korea",2015,"1p5","electricity",0.1954459,17.4941924462583
"1179","South Korea",2015,"1p5","gas",0.0639627,5.72524562133197
"1180","South Korea",2015,"1p5","gas with CCS",0,0
"1181","South Korea",2015,"1p5","hydrogen",0,0
"1182","South Korea",2015,"1p5","refined liquids",0.00418857,0.374915256112429
"1183","South Korea",2015,"1p5","refined liquids with CCS",0,0
"1184","South Korea",2015,"1p5 delay","biomass",0,0
"1185","South Korea",2015,"1p5 delay","coal",0.8536073,76.4056466762973
"1186","South Korea",2015,"1p5 delay","coal with CCS",0,0
"1187","South Korea",2015,"1p5 delay","electricity",0.1954459,17.4941924462583
"1188","South Korea",2015,"1p5 delay","gas",0.0639627,5.72524562133197
"1189","South Korea",2015,"1p5 delay","gas with CCS",0,0
"1190","South Korea",2015,"1p5 delay","hydrogen",0,0
"1191","South Korea",2015,"1p5 delay","refined liquids",0.00418857,0.374915256112429
"1192","South Korea",2015,"1p5 delay","refined liquids with CCS",0,0
"1193","South Korea",2020,"Ref","biomass",0.000127022,0.0109661976405278
"1194","South Korea",2020,"Ref","coal",0.88379918,76.3010855002788
"1195","South Korea",2020,"Ref","electricity",0.20332515031,17.5536819101375
"1196","South Korea",2020,"Ref","gas",0.066683935708,5.75702806145532
"1197","South Korea",2020,"Ref","hydrogen",0,0
"1198","South Korea",2020,"Ref","refined liquids",0.004369569908,0.377238330487875
"1199","South Korea",2020,"1p5","biomass",0.000114359,0.0100324880140959
"1200","South Korea",2020,"1p5","coal",0.86674691,76.0379855177965
"1201","South Korea",2020,"1p5","coal with CCS",0,0
"1202","South Korea",2020,"1p5","electricity",0.20081683655,17.6172623555342
"1203","South Korea",2020,"1p5","gas",0.0678000261603,5.9479616803977
"1204","South Korea",2020,"1p5","gas with CCS",0,0
"1205","South Korea",2020,"1p5","hydrogen",0,0
"1206","South Korea",2020,"1p5","refined liquids",0.0044086026603,0.386757958257515
"1207","South Korea",2020,"1p5","refined liquids with CCS",0,0
"1208","South Korea",2020,"1p5 delay","biomass",0.000114359,0.0100324880140959
"1209","South Korea",2020,"1p5 delay","coal",0.86674691,76.0379855177965
"1210","South Korea",2020,"1p5 delay","coal with CCS",0,0
"1211","South Korea",2020,"1p5 delay","electricity",0.20081683655,17.6172623555342
"1212","South Korea",2020,"1p5 delay","gas",0.0678000261603,5.9479616803977
"1213","South Korea",2020,"1p5 delay","gas with CCS",0,0
"1214","South Korea",2020,"1p5 delay","hydrogen",0,0
"1215","South Korea",2020,"1p5 delay","refined liquids",0.0044086026603,0.386757958257515
"1216","South Korea",2020,"1p5 delay","refined liquids with CCS",0,0
"1217","South Korea",2025,"Ref","biomass",0.001333114,0.115825883915559
"1218","South Korea",2025,"Ref","coal",0.878758338,76.3497804741509
"1219","South Korea",2025,"Ref","electricity",0.20147236581,17.5046656583773
"1220","South Korea",2025,"Ref","gas",0.0616901717474,5.35987070238946
"1221","South Korea",2025,"Ref","hydrogen",0.0035889869,0.311824480167383
