"","region","year","input","total_energy","share","Ref","1p5","1p5 delay"
"644","India",2040,"hydrogen",3252.71277049369,1.34978990015378,43.904788457136,NA,NA
"645","India",2040,"refined liquids",1442.82080570605,1.67479423011038,NA,24.1642796047971,NA
"646","India",2040,"refined liquids",1559.23601488448,1.75634400948774,NA,NA,27.3855483411989
"647","India",2040,"refined liquids",3252.71277049369,1.30944484006439,42.5924795353453,NA,NA
"648","India",2040,"refined liquids with CCS",1442.82080570605,0.92603193860427,NA,13.3609814776655,NA
"649","India",2040,"refined liquids with CCS",1559.23601488448,0.664172486992436,NA,NA,10.35601661814
"650","India",2045,"biomass",1287.73946234978,1.52871603403832,NA,19.68587963758,NA
"651","India",2045,"biomass",1442.34952153213,1.0493691172513,NA,NA,15.13557044178
"652","India",2045,"biomass",3534.42325878635,1.28190119594103,45.307814024,NA,NA
"653","India",2045,"coal",1287.73946234978,20.9061564983577,NA,269.216827289956,NA
"654","India",2045,"coal",1442.34952153213,22.5428328329495,NA,NA,325.146441505834
"655","India",2045,"coal",3534.42325878635,85.1884512990132,3010.9204365122,NA,NA
"656","India",2045,"coal with CCS",1287.73946234978,37.6276349735304,NA,484.54590430308,NA
"657","India",2045,"coal with CCS",1442.34952153213,41.0740846091655,NA,NA,592.431862834
"658","India",2045,"electricity",1287.73946234978,25.6814468988796,NA,330.710126219278,NA
"659","India",2045,"electricity",1442.34952153213,22.6268458918268,NA,NA,326.358203458576
"660","India",2045,"electricity",3534.42325878635,10.3289869706933,365.070117889194,NA,NA
"661","India",2045,"gas",1287.73946234978,0.0500609903473476,NA,0.644655127945912,NA
"662","India",2045,"gas",1442.34952153213,0.0519572661752145,NA,NA,0.74940538007938
"663","India",2045,"gas",3534.42325878635,0.0485913604685346,1.7174243461606,NA,NA
"664","India",2045,"gas with CCS",1287.73946234978,0.0535440625986587,NA,0.6895080238282,NA
"665","India",2045,"gas with CCS",1442.34952153213,0.0425175061246304,NA,NA,0.613251046156
"666","India",2045,"hydrogen",1287.73946234978,10.83495701232,NA,139.52601717628,NA
"667","India",2045,"hydrogen",1442.34952153213,9.63353951903155,NA,NA,138.94931115936
"668","India",2045,"hydrogen",3534.42325878635,1.75259243219383,61.944034555188,NA,NA
"669","India",2045,"refined liquids",1287.73946234978,1.72587246316345,NA,22.224740777984,NA
"670","India",2045,"refined liquids",1442.34952153213,1.71451390949323,NA,NA,24.7292831701774
"671","India",2045,"refined liquids",3534.42325878635,1.39947674169016,49.4634314596024,NA,NA
"672","India",2045,"refined liquids with CCS",1287.73946234978,1.59161106676444,NA,20.4958037938521,NA
