IRONSTL inputs by tech (energy and feedstocks)
"current_policies,date=2021-18-10T11:53:02-07:00",Colombia,iron and steel,delivered biomass,0.0,0.0,0.0,0.0,1.02993E-4,0.0020874739,0.005544206,0.0100181983,0.014437812,0.018380847999999998,0.02154255,0.0,0.0,0.0,EJ,
"current_policies,date=2021-18-10T11:53:02-07:00",Colombia,iron and steel,delivered coal,0.02992989,0.02859037,0.04139951,0.0362926,0.039212683,0.0545273179,0.06353117390000002,0.0711616372,0.08087717999999999,0.09074937099999998,0.10156375999999999,0.0,0.0,0.0,EJ,
"current_policies,date=2021-18-10T11:53:02-07:00",Colombia,iron and steel,elect_td_ind,0.004981350000000001,0.0082883,0.009585920000000001,0.008455735,0.00924866796,0.013442109979999999,0.01712488521,0.021194690392000004,0.0260622115,0.031366235099999994,0.0369035429,0.0,0.0,0.0,EJ,
"current_policies,date=2021-18-10T11:53:02-07:00",Colombia,iron and steel,refined liquids industrial,0.0027209065,0.001967399,0.0020093059999999998,3.7670490000000004E-4,4.047649906E-4,5.6682304E-4,7.083588260000001E-4,8.678449942000001E-4,0.0010629666283000002,0.0012718627046,0.0014859432213,0.0,0.0,0.0,EJ,
"current_policies,date=2021-18-10T11:53:02-07:00",Colombia,iron and steel,scrap,0.0,0.0,0.0,0.0,0.0759255,0.3059727,0.5336582,0.7464735,0.9401553,1.1581616000000001,1.3915764,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",Colombia,iron and steel,wholesale gas,0.001004633,0.0019674345000000003,0.002260466,0.009544109,0.0102248519296,0.014154925580400001,0.017481314749999997,0.021204067050800003,0.025808519967999998,0.030715154558000002,0.03572850709,0.0,0.0,0.0,EJ,
"current_policies,date=2021-18-10T11:53:02-07:00",EU-12,iron and steel,H2 enduse,0.0,0.0,0.0,0.0,2.975023E-4,0.00192765282,0.00265181088,0.0032330816,0.0036324878000000005,0.0043355141,0.0047310472,0.0,0.0,0.0,EJ,
"current_policies,date=2021-18-10T11:53:02-07:00",EU-12,iron and steel,delivered biomass,0.0,0.0,0.0,0.0,3.03364E-5,9.253416E-4,0.0023363749,0.00377886288,0.004762756,0.0055472659999999995,0.005857042,0.0,0.0,0.0,EJ,
"current_policies,date=2021-18-10T11:53:02-07:00",EU-12,iron and steel,delivered coal,0.8056383,0.48051044,0.33127909,0.34191358,0.31896363689999996,0.4010616398000001,0.42516976770000003,0.41262407068000007,0.39501783,0.373231662,0.35203074999999995,0.0,0.0,0.0,EJ,
"current_policies,date=2021-18-10T11:53:02-07:00",EU-12,iron and steel,elect_td_ind,0.0956914,0.0883669,0.0750138,0.0721243,0.06666167268100001,0.083977137323,0.089928302187,0.08857361841900001,0.08599456948,0.08280099341,0.07885235540000002,0.0,0.0,0.0,EJ,
