hydrogen production by tech
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",China,H2 central production,coal,coal chemical CCS,0.0,0.0,0.0,0.0,0.0,0.30079,0.66894,0.603205,0.0624743,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",China,H2 central production,electricity,electrolysis,0.0,0.0,2.26902E-5,3.82812E-4,0.0013504,0.00296891,0.00625275,0.0131556,0.0310859,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",China,H2 central production,gas,natural gas steam reforming,0.0,0.0,0.00314729,0.0442501,0.138414,0.0117106,0.00278452,1.35738E-6,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",China,H2 central production,gas,natural gas steam reforming CCS,0.0,0.0,0.0,0.0,0.0,0.229441,0.484862,0.963438,0.389391,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",China,H2 central production,nuclear,thermal splitting,0.0,0.0,1.80391E-4,0.00269911,0.00834694,0.0339894,0.0755334,0.161272,0.335937,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",China,H2 central production,solar,electrolysis,0.0,0.0,7.28387E-5,0.0016772,0.00777656,0.0465372,0.140558,0.393499,1.07929,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",China,H2 central production,wind,electrolysis,0.0,0.0,7.62805E-5,0.00144272,0.00544861,0.0246664,0.0578507,0.13152,0.281062,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",China,H2 forecourt production,electricity,electrolysis,0.0,0.0,8.92545E-5,0.00149671,0.00533791,0.0176176,0.034892,0.0588595,0.198468,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",China,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,0.0020133,0.0277513,0.0872165,0.201067,0.263463,0.0630328,0.00296169,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Colombia,H2 central production,biomass,biomass to H2,0.0,0.0,1.02233E-5,8.65703E-5,2.26025E-4,3.3029E-6,3.26436E-7,0.0,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Colombia,H2 central production,biomass,biomass to H2 CCS,0.0,0.0,0.0,0.0,0.0,0.00141192,0.00244832,0.00915384,0.0158132,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Colombia,H2 central production,coal,coal chemical CCS,0.0,0.0,0.0,0.0,0.0,0.00349897,0.0076981,0.00840613,0.0012021,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Colombia,H2 central production,electricity,electrolysis,0.0,0.0,5.69663E-7,6.89662E-6,2.35388E-5,3.50079E-5,7.81891E-5,2.21547E-4,6.46436E-4,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Colombia,H2 central production,gas,natural gas steam reforming,0.0,0.0,1.01106E-4,9.24869E-4,0.00257935,1.21121E-4,2.44584E-5,1.47081E-8,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Colombia,H2 central production,gas,natural gas steam reforming CCS,0.0,0.0,0.0,0.0,0.0,0.0030797,0.00627055,0.0155591,0.00725201,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Colombia,H2 central production,nuclear,thermal splitting,0.0,0.0,4.96392E-6,4.90807E-5,1.34362E-4,3.72327E-4,7.88967E-4,0.00223096,0.00631208,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Colombia,H2 central production,solar,electrolysis,0.0,0.0,2.00434E-6,3.04983E-5,1.25181E-4,5.09778E-4,0.00146816,0.00544345,0.0202793,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Colombia,H2 central production,wind,electrolysis,0.0,0.0,2.78549E-6,3.45281E-5,1.14622E-4,3.62286E-4,7.75466E-4,0.00214688,0.00570602,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Colombia,H2 forecourt production,electricity,electrolysis,0.0,0.0,2.4575E-6,2.91789E-5,9.8748E-5,2.20145E-4,4.42533E-4,9.80408E-4,0.00412846,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Colombia,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,9.46213E-5,8.731E-4,0.00239227,0.00317128,0.00346447,9.4228E-4,5.84031E-5,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",EU-12,H2 central production,biomass,biomass to H2,0.0,0.0,4.43939E-4,0.0015805,0.00326237,8.06051E-5,9.80415E-6,6.39301E-10,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",EU-12,H2 central production,biomass,biomass to H2 CCS,0.0,0.0,0.0,0.0,0.0,0.0178676,0.0358212,0.0998799,0.144895,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",EU-12,H2 central production,coal,coal chemical CCS,0.0,0.0,0.0,0.0,0.0,0.0509551,0.124753,0.108732,0.0148757,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",EU-12,H2 central production,electricity,electrolysis,0.0,0.0,2.12197E-5,9.94881E-5,2.50106E-4,4.60391E-4,0.00111165,0.0027714,0.00793122,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",EU-12,H2 central production,gas,natural gas steam reforming,0.0,0.0,0.00344083,0.0137151,0.0306045,0.0022076,5.82903E-4,3.70287E-7,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",EU-12,H2 central production,gas,natural gas steam reforming CCS,0.0,0.0,0.0,0.0,0.0,0.0378054,0.0927967,0.194052,0.085088,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",EU-12,H2 central production,nuclear,thermal splitting,0.0,0.0,2.2524E-4,9.18686E-4,0.00196806,0.00587429,0.0144373,0.0351468,0.0885532,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",EU-12,H2 central production,solar,electrolysis,0.0,0.0,9.09478E-5,5.70862E-4,0.00183358,0.00804289,0.0268658,0.0857569,0.284502,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",EU-12,H2 central production,wind,electrolysis,0.0,0.0,1.16244E-4,6.23851E-4,0.0016917,0.00598118,0.0162948,0.0427878,0.115391,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",EU-12,H2 forecourt production,electricity,electrolysis,0.0,0.0,9.07696E-5,4.28868E-4,0.00109415,0.00288681,0.00649914,0.0124723,0.0508855,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",EU-12,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,0.00294904,0.0117653,0.0262312,0.040534,0.0560558,0.0135916,7.54107E-4,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",EU-15,H2 central production,biomass,biomass to H2,0.0,0.0,5.80947E-5,0.00100483,0.00289666,5.90091E-5,5.09028E-6,2.59555E-10,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",EU-15,H2 central production,biomass,biomass to H2 CCS,0.0,0.0,0.0,0.0,0.0,0.0148617,0.0234024,0.0724422,0.0980982,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",EU-15,H2 central production,coal,coal chemical CCS,0.0,0.0,0.0,0.0,0.0,0.0349054,0.0665191,0.0671765,0.00899569,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",EU-15,H2 central production,electricity,electrolysis,0.0,0.0,2.79441E-6,6.53046E-5,2.26428E-4,4.44384E-4,8.99881E-4,0.00264699,0.00772015,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",EU-15,H2 central production,gas,natural gas steam reforming,0.0,0.0,4.50687E-4,0.00858178,0.0261567,0.00169548,3.34149E-4,1.93473E-7,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",EU-15,H2 central production,gas,natural gas steam reforming CCS,0.0,0.0,0.0,0.0,0.0,0.0294929,0.056495,0.125554,0.0532805,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",EU-15,H2 central production,nuclear,thermal splitting,0.0,0.0,2.94599E-5,5.76395E-4,0.0016972,0.00458362,0.00866996,0.0213693,0.0532597,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",EU-15,H2 central production,solar,electrolysis,0.0,0.0,1.18954E-5,3.58166E-4,0.00158122,0.00627574,0.0161337,0.0521403,0.171112,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",EU-15,H2 central production,wind,electrolysis,0.0,0.0,1.23841E-5,3.13915E-4,0.00115282,0.00364038,0.00752616,0.0199246,0.0534536,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",EU-15,H2 forecourt production,electricity,electrolysis,0.0,0.0,1.17414E-5,2.73596E-4,9.60885E-4,0.0026007,0.00481913,0.011312,0.0482415,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",EU-15,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,3.64095E-4,0.00693055,0.0211798,0.0294791,0.0321492,0.00862597,4.91344E-4,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Europe_Eastern,H2 central production,biomass,biomass to H2,0.0,0.0,4.26159E-5,2.52608E-4,6.59433E-4,1.6898E-5,1.59471E-6,0.0,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Europe_Eastern,H2 central production,biomass,biomass to H2 CCS,0.0,0.0,0.0,0.0,0.0,0.0039409,0.00702039,0.0254511,0.0376552,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Europe_Eastern,H2 central production,coal,coal chemical CCS,0.0,0.0,0.0,0.0,0.0,0.0106966,0.0221652,0.0251321,0.00319316,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Europe_Eastern,H2 central production,electricity,electrolysis,0.0,0.0,1.91309E-6,1.54484E-5,5.17229E-5,1.05021E-4,2.22417E-4,5.95796E-4,0.00167743,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Europe_Eastern,H2 central production,gas,natural gas steam reforming,0.0,0.0,3.29872E-4,0.00220294,0.00625845,4.73142E-4,1.0064E-4,6.0992E-8,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Europe_Eastern,H2 central production,gas,natural gas steam reforming CCS,0.0,0.0,0.0,0.0,0.0,0.00837745,0.0181083,0.0452185,0.0187746,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Europe_Eastern,H2 central production,nuclear,thermal splitting,0.0,0.0,2.15731E-5,1.47252E-4,4.00953E-4,0.00128177,0.00269741,0.00736593,0.0180096,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Europe_Eastern,H2 central production,solar,electrolysis,0.0,0.0,8.71082E-6,9.15012E-5,3.73554E-4,0.00175496,0.00501953,0.0179726,0.057861,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Europe_Eastern,H2 central production,wind,electrolysis,0.0,0.0,1.2314E-5,1.13042E-4,3.96077E-4,0.00156216,0.00376561,0.0114097,0.0311303,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Europe_Eastern,H2 forecourt production,electricity,electrolysis,0.0,0.0,8.43702E-6,6.83923E-5,2.29973E-4,6.58725E-4,0.00128839,0.00274024,0.0111397,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Europe_Eastern,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,3.16573E-4,0.00211143,0.00589219,0.00891125,0.0100115,0.00265627,1.42947E-4,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Europe_Non_EU,H2 central production,biomass,biomass to H2,0.0,0.0,2.67466E-5,2.34093E-4,6.39664E-4,1.40003E-5,1.45619E-6,1.0717E-10,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Europe_Non_EU,H2 central production,biomass,biomass to H2 CCS,0.0,0.0,0.0,0.0,0.0,0.00326033,0.00578083,0.0216613,0.0512954,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Europe_Non_EU,H2 central production,coal,coal chemical CCS,0.0,0.0,0.0,0.0,0.0,0.00810191,0.0173371,0.0211102,0.00524744,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Europe_Non_EU,H2 central production,electricity,electrolysis,0.0,0.0,1.61506E-6,1.87882E-5,6.32E-5,8.14629E-5,1.62092E-4,4.56603E-4,0.00193502,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Europe_Non_EU,H2 central production,gas,natural gas steam reforming,0.0,0.0,2.06681E-4,0.00201864,0.00595446,3.90115E-4,8.92305E-5,6.83816E-8,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Europe_Non_EU,H2 central production,gas,natural gas steam reforming CCS,0.0,0.0,0.0,0.0,0.0,0.00677866,0.0147423,0.040403,0.0309052,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Europe_Non_EU,H2 central production,nuclear,thermal splitting,0.0,0.0,1.35962E-5,1.36545E-4,3.88156E-4,0.00105809,0.00229146,0.00709583,0.0317365,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Europe_Non_EU,H2 central production,solar,electrolysis,0.0,0.0,5.48992E-6,8.48477E-5,3.61632E-4,0.0014487,0.0042641,0.0173136,0.101962,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Europe_Non_EU,H2 central production,wind,electrolysis,0.0,0.0,7.42775E-6,9.96643E-5,3.62735E-4,0.00121434,0.00297084,0.010114,0.0487314,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Europe_Non_EU,H2 forecourt production,electricity,electrolysis,0.0,0.0,6.67715E-6,7.8227E-5,2.66218E-4,5.22992E-4,9.8627E-4,0.00213307,0.0124921,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Europe_Non_EU,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,2.04366E-4,0.0020022,0.00584343,0.00804708,0.00960027,0.00287512,2.71145E-4,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",European Free Trade Association,H2 central production,biomass,biomass to H2,0.0,0.0,7.66994E-6,5.49175E-5,1.47356E-4,1.80022E-6,1.31028E-7,0.0,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",European Free Trade Association,H2 central production,biomass,biomass to H2 CCS,0.0,0.0,0.0,0.0,0.0,7.0358E-4,0.00103073,0.00266228,0.00337685,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",European Free Trade Association,H2 central production,coal,coal chemical CCS,0.0,0.0,0.0,0.0,0.0,0.00133566,0.00240054,0.00203135,2.39645E-4,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",European Free Trade Association,H2 central production,electricity,electrolysis,0.0,0.0,3.10333E-7,4.08496E-6,1.47249E-5,3.26511E-5,5.60919E-5,1.07612E-4,2.38803E-4,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",European Free Trade Association,H2 central production,gas,natural gas steam reforming,0.0,0.0,6.5942E-5,4.44834E-4,0.00122189,6.17789E-5,1.13041E-5,4.88465E-9,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",European Free Trade Association,H2 central production,gas,natural gas steam reforming CCS,0.0,0.0,0.0,0.0,0.0,0.00112893,0.00193133,0.00364562,0.00148611,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",European Free Trade Association,H2 central production,nuclear,thermal splitting,0.0,0.0,3.57755E-6,2.81317E-5,7.6437E-5,1.72174E-4,3.04417E-4,5.96961E-4,0.00134107,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",European Free Trade Association,H2 central production,solar,electrolysis,0.0,0.0,1.44455E-6,1.74807E-5,7.12137E-5,2.35735E-4,5.6648E-4,0.00145656,0.00430857,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",European Free Trade Association,H2 central production,wind,electrolysis,0.0,0.0,2.07921E-6,2.19177E-5,7.66078E-5,2.14362E-4,4.34933E-4,9.49109E-4,0.00239582,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",European Free Trade Association,H2 forecourt production,electricity,electrolysis,0.0,0.0,1.40266E-6,1.68884E-5,5.97768E-5,1.66021E-4,2.66734E-4,4.67985E-4,0.00153631,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",European Free Trade Association,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,5.76789E-5,3.84594E-4,0.00104681,0.00110046,0.00108464,2.61405E-4,1.33655E-5,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",India,H2 central production,biomass,biomass to H2,0.0,0.0,3.36898E-4,0.00337399,0.00880864,2.92658E-4,4.38194E-5,9.56218E-9,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",India,H2 central production,biomass,biomass to H2 CCS,0.0,0.0,0.0,0.0,0.0,0.0624933,0.108248,0.340976,0.665595,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",India,H2 central production,coal,coal chemical CCS,0.0,0.0,0.0,0.0,0.0,0.143061,0.297221,0.353261,0.0827722,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",India,H2 central production,electricity,electrolysis,0.0,0.0,1.30857E-5,1.712E-4,5.38734E-4,8.62064E-4,0.00210394,0.00688968,0.0283495,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",India,H2 central production,gas,natural gas steam reforming,0.0,0.0,0.00304764,0.0352268,0.101711,0.00816223,0.00214559,2.80675E-6,1.32454E-10,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",India,H2 central production,gas,natural gas steam reforming CCS,0.0,0.0,0.0,0.0,0.0,0.15701,0.352707,0.919309,0.535328,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",India,H2 central production,nuclear,thermal splitting,0.0,0.0,1.67239E-4,0.00195582,0.00536594,0.0209321,0.0496821,0.187822,0.605136,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",India,H2 central production,solar,electrolysis,0.0,0.0,6.75282E-5,0.00121532,0.00499926,0.0286596,0.0924519,0.458278,1.94417,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",India,H2 central production,wind,electrolysis,0.0,0.0,7.62682E-5,0.00108689,0.00356015,0.016493,0.0405572,0.154578,0.426674,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",India,H2 forecourt production,electricity,electrolysis,0.0,0.0,5.96055E-5,7.84998E-4,0.00250801,0.00630192,0.0141515,0.0329289,0.169666,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",India,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,0.00283764,0.0325462,0.0922984,0.181833,0.232817,0.0748979,0.00468416,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Indonesia,H2 central production,biomass,biomass to H2,0.0,0.0,9.22758E-5,0.00161987,0.00431528,9.53111E-5,1.33526E-5,1.91228E-9,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Indonesia,H2 central production,biomass,biomass to H2 CCS,0.0,0.0,0.0,0.0,0.0,0.0233397,0.0394505,0.0981416,0.169129,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Indonesia,H2 central production,coal,coal chemical CCS,0.0,0.0,0.0,0.0,0.0,0.0552795,0.113818,0.100635,0.0206225,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Indonesia,H2 central production,electricity,electrolysis,0.0,0.0,4.80657E-6,1.11415E-4,3.7317E-4,4.77505E-4,0.00108053,0.00293446,0.0106048,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Indonesia,H2 central production,gas,natural gas steam reforming,0.0,0.0,8.90079E-4,0.0167386,0.0461504,0.0027689,7.48507E-4,7.73942E-7,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Indonesia,H2 central production,gas,natural gas steam reforming CCS,0.0,0.0,0.0,0.0,0.0,0.0505646,0.0997888,0.21842,0.131972,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Indonesia,H2 central production,nuclear,thermal splitting,0.0,0.0,4.32916E-5,8.78353E-4,0.002444,0.00711708,0.0165807,0.0478209,0.147179,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Indonesia,H2 central production,solar,electrolysis,0.0,0.0,1.74804E-5,5.45799E-4,0.00227699,0.00974448,0.0308546,0.116681,0.472854,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Indonesia,H2 central production,wind,electrolysis,0.0,0.0,1.09774E-5,2.48285E-4,7.8042E-4,0.00253224,0.00605782,0.0174957,0.0497054,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Indonesia,H2 forecourt production,electricity,electrolysis,0.0,0.0,2.02285E-5,4.63064E-4,0.00153914,0.00305309,0.00628637,0.012485,0.0612223,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Indonesia,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,7.98496E-4,0.0150717,0.0411536,0.0573099,0.0665705,0.0176335,0.00115972,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Japan,H2 central production,biomass,biomass to H2,0.0,0.0,8.97367E-6,9.38417E-4,0.00281012,8.99026E-5,9.05834E-6,4.55809E-10,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Japan,H2 central production,biomass,biomass to H2 CCS,0.0,0.0,0.0,0.0,0.0,0.0213148,0.0411825,0.109665,0.151473,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Japan,H2 central production,coal,coal chemical CCS,0.0,0.0,0.0,0.0,0.0,0.0484037,0.110878,0.104441,0.0138227,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Japan,H2 central production,electricity,electrolysis,0.0,0.0,6.41524E-7,9.10132E-5,3.39526E-4,6.89388E-4,0.00161479,0.0038463,0.0111707,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Japan,H2 central production,gas,natural gas steam reforming,0.0,0.0,7.04722E-5,0.00824124,0.0266191,0.0025324,5.81036E-4,2.8682E-7,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Japan,H2 central production,gas,natural gas steam reforming CCS,0.0,0.0,0.0,0.0,0.0,0.0450492,0.10453,0.210048,0.0825229,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Japan,H2 central production,nuclear,thermal splitting,0.0,0.0,4.61212E-6,5.51641E-4,0.00171045,0.00689632,0.0156078,0.0343692,0.0792267,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Japan,H2 central production,solar,electrolysis,0.0,0.0,1.86229E-6,3.42784E-4,0.00159357,0.00944221,0.0290441,0.0838595,0.254538,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Japan,H2 central production,wind,electrolysis,0.0,0.0,2.49883E-6,3.97011E-4,0.00156624,0.00755929,0.0186763,0.0435776,0.106863,0.0,0.0,0.0,EJ,
