elec gen by gen tech
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Eastern,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,6.52087E-4,0.00173743,0.00317866,0.00573026,0.00970789,0.0146319,0.020187,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Eastern,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.0114043,0.0304969,0.0484886,0.0787572,0.127741,0.160445,0.197564,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Eastern,refined liquids,electricity,refined liquids (steam/CT),0.00928196,0.0284453,0.0290975,0.0402832,0.0516693,0.0626332,0.0634691,0.0594012,0.0551822,0.0445817,0.0398912,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Eastern,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.0113616,0.0230857,0.0849742,0.182498,0.28397,0.407176,0.56369,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Eastern,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,3.47158E-6,8.0413E-5,5.62447E-4,0.00290331,0.0105287,0.0270477,0.0557506,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Eastern,solar,electricity,PV,0.0,5.21001E-5,2.408E-4,6.75301E-4,0.006506931,0.019706831,0.042863331000000005,0.098565231,0.20792123099999998,0.36689993,0.5633633,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Eastern,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,7.77005E-6,1.0526745000000001E-4,5.8386645E-4,0.00268043645,0.00927468645,0.02362178645,0.048922516400000005,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Eastern,wind,electricity,wind,0.0,1.03E-5,1.084E-4,0.00327681,0.021994310000000003,0.06839391,0.11482751,0.18730351,0.30467251,0.45644969999999996,0.6271892,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Eastern,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,7.4513E-5,0.001429033,0.011866533,0.065282133,0.228801133,0.54444362,1.0169651,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Eastern,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,4.2252E-5,3.70611E-4,0.0018577110000000002,0.007139401,0.020009501,0.042467200999999996,0.075697049,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Northern,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,4.52066E-4,0.00122362,0.00232112,0.00368726,0.00521687,0.00674322,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Northern,biomass,electricity,biomass (conv),0.0,0.0,0.0,8.38453E-7,0.00112298,0.00277275,0.00532247,0.00841728,0.0113423,0.0136504,0.0153585,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Northern,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.00415648,0.00895163,0.0140895,0.0194206,0.024848,0.0298866,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Northern,coal,electricity,coal (conv pul),0.0079653,0.0458462,0.0391365,0.0616071,0.0734878,0.083839,0.0934752,0.101524,0.107893,0.112942,0.116629,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Northern,gas,electricity,gas (CC),0.0753068,0.198025,0.300178,0.382933,0.457507,0.607184,0.809831,1.05991,1.34467,1.66104,1.95754,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Northern,gas,electricity,gas (steam/CT),0.0605068,0.284423,0.386451,0.494492,0.511595,0.571932,0.617672,0.637726,0.630913,0.61175,0.58372,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Northern,geothermal,electricity,geothermal,0.0,0.0,0.0,0.0,0.00534486,0.0154001,0.0279209,0.0406096,0.0520048,0.0608125,0.0641687,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Northern,hydro,electricity,hydro,0.0408229,0.0516283,0.0603252,0.0564102,0.0615764,0.0667426,0.0719089,0.0770751,0.0822413,0.0874075,0.0925738,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Northern,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,5.54003E-4,0.0011804,0.00184784,0.00250926,0.00314887,0.00375824,0.00429133,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Northern,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.0317482,0.0644348,0.110285,0.164816,0.220831,0.270852,0.317168,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Northern,refined liquids,electricity,refined liquids (steam/CT),0.117727,0.127341,0.157289,0.214293,0.142476,0.140673,0.13937,0.13749,0.134538,0.127201,0.127485,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Northern,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.0257073,0.103191,0.166035,0.217739,0.268156,0.322616,0.383016,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Northern,solar,electricity,CSP,0.0,0.0,0.0,1.44E-5,1.44E-5,1.44E-5,1.44E-5,1.44E-5,1.44E-5,0.0,0.0,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Northern,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,2.01163E-6,1.54398E-5,7.46262E-5,2.65646E-4,7.33515E-4,0.00161856,0.00294889,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Northern,solar,electricity,PV,0.0,7.2E-6,7.676E-4,0.0010805,0.008147080000000001,0.033476580000000006,0.07823328000000002,0.13364198000000002,0.19385768000000003,0.25707218,0.3099674,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Northern,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,4.80918E-6,2.298428E-5,8.575288E-5,2.6849488E-4,7.0066388E-4,0.00152171888,0.0027715697000000004,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Northern,wind,electricity,wind,0.0,0.0028801,0.0082658,0.0181601,0.0327191,0.0611154,0.10034370000000001,0.1441864,0.1882819,0.21360389999999999,0.2372279,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Northern,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,1.2137E-4,0.0011116049999999999,0.005298655,0.016658355,0.039990855,0.078569785,0.12955015,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Northern,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,4.77541E-5,2.0702410000000002E-4,5.833001E-4,0.0012488221,0.0022373161,0.0035454161,0.004972292,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Southern,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,5.90164E-5,2.10117E-4,4.52932E-4,8.59187E-4,0.00154539,0.00262805,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Southern,biomass,electricity,biomass (conv),0.0,0.0,4.03201E-4,5.68121E-4,4.98425E-4,7.06116E-4,0.0012197,0.00198321,0.00310794,0.00480845,0.00723475,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Southern,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.00229251,0.00728366,0.0142328,0.0245182,0.0400638,0.0620688,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Southern,coal,electricity,coal (conv pul),0.0213304,0.0204674,0.0126978,0.0266819,0.025378,0.031693,0.0445403,0.0607172,0.0832956,0.116,0.160863,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Southern,gas,electricity,gas (CC),0.0,7.8267E-4,0.0,0.00985434,0.00871292,0.0136748,0.0274844,0.0492062,0.0828271,0.137654,0.219121,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Southern,gas,electricity,gas (steam/CT),0.0,0.00337892,0.00860167,0.0189845,0.0164412,0.0191048,0.0244116,0.0292972,0.0336232,0.0383212,0.0431852,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Southern,geothermal,electricity,geothermal,0.0,0.0,0.0,0.0,1.875E-5,6.26295E-4,0.00252552,0.00573126,0.0108267,0.0183066,0.0279132,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Southern,hydro,electricity,hydro,0.0548817,0.120117,0.148422,0.161628,0.175234,0.188839,0.202445,0.216051,0.229657,0.243262,0.256868,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Southern,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,1.67804E-6,2.70264E-5,7.90919E-5,1.47929E-4,2.45809E-4,3.89757E-4,5.90976E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Southern,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,6.92167E-4,0.0170085,0.0589788,0.116748,0.19525,0.297559,0.435481,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Southern,refined liquids,electricity,refined liquids (steam/CT),0.00254618,0.00617972,0.00945443,0.0264261,0.00924812,0.0218198,0.0406366,0.0554136,0.0668634,0.0743977,0.0817418,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Southern,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.0232459,0.0521966,0.0875853,0.135158,0.201523,0.28891,0.397347,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Southern,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,7.81857E-9,9.52845E-7,1.003E-5,4.99748E-5,1.88924E-4,5.76111E-4,0.00143492,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Southern,solar,electricity,PV,0.0,1.12E-5,5.29002E-5,8.66999E-5,1.070756E-4,7.508425999999999E-4,0.0025670726,0.0052852826,0.0093861926,0.0157852627,0.025677617,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Southern,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,1.67666E-8,1.1641266E-6,9.7992466E-6,4.40772466E-5,1.5920524660000001E-4,4.814042466E-4,0.0012068394800000002,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Southern,wind,electricity,wind,0.0,2.2E-6,6.70002E-6,6.51999E-5,9.30524E-5,7.898024E-4,0.0024262924,0.0044666524,0.0069509624,0.0100851725,0.01422328,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Southern,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,3.23617E-7,4.6111916999999995E-5,4.6112991700000003E-4,0.002076719917,0.007250669917,0.0207954463,0.049105958,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Southern,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,5.95124E-8,3.5788724E-6,2.1715272400000002E-5,6.809667240000001E-5,1.750546724E-4,3.949736724E-4,7.790881600000001E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Western,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,3.07081E-4,0.00152187,0.00352314,0.00682391,0.0121224,0.0199471,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Western,biomass,electricity,biomass (conv),1.692E-4,6.15601E-4,7.74E-4,9.19809E-4,8.21759E-6,0.0012785,0.00560866,0.0115519,0.0197792,0.0309886,0.0453464,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Western,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,1.60119E-4,7.61635E-4,0.00173636,0.00332248,0.00591058,0.00984762,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Western,coal,electricity,coal (conv pul),4.69071E-4,0.00274718,0.0037114,8.52852E-4,7.59084E-4,0.00122982,0.00287233,0.00533825,0.00912969,0.0150102,0.0236362,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Western,gas,electricity,gas (CC),0.00903386,0.0270923,0.0,0.00812845,0.00679492,0.024696,0.118782,0.299694,0.600582,1.07358,1.73618,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Western,gas,electricity,gas (steam/CT),0.0176242,0.0462291,0.0966987,0.144202,0.116421,0.128852,0.180056,0.228591,0.26799,0.303691,0.336527,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Western,geothermal,electricity,geothermal,0.0,0.0,0.0,0.0,0.0,0.00286926,0.0155001,0.0347545,0.0603692,0.091044,0.121531,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Western,hydro,electricity,hydro,0.0804331,0.108752,0.114311,0.11812,0.158408,0.203657,0.246425,0.289193,0.331962,0.37473,0.417498,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Western,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,0.0,1.22597E-4,5.25946E-4,0.00109905,0.00191943,0.00309501,0.00466702,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Western,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.0,0.00458573,0.0243379,0.0514679,0.0916762,0.139575,0.199433,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Western,refined liquids,electricity,refined liquids (steam/CT),0.0167248,0.0221465,0.0330202,0.0400952,0.0244956,0.0219919,0.027668,0.0308371,0.0331104,0.0321016,0.0328149,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Western,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.0103085,0.038641,0.0645698,0.104804,0.174682,0.284763,0.447772,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Western,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,0.0,4.38032E-6,6.59739E-5,3.5626E-4,0.00140607,0.00438371,0.0110731,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Western,solar,electricity,PV,0.0,1.95E-5,1.518E-4,0.0023911,0.00235424,0.008113249999999999,0.03271765,0.07026565,0.12438284999999999,0.20033864999999998,0.30401665,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Western,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,0.0,4.75349E-6,5.712619E-5,2.7978319E-4,0.00105726719,0.0032720371900000003,0.00832275719,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Western,wind,electricity,wind,0.0,9.00002E-6,2.87E-5,2.848E-4,2.8041E-4,0.00570818,0.02838328,0.06303318,0.11152038,0.17956478,0.27059298,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Western,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,0.0,1.5006E-4,0.00239668,0.01175654,0.03999494,0.10256434,0.20376428,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Western,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,0.0,2.01333E-5,1.884943E-4,6.554943000000001E-4,0.0017632743,0.0041619143,0.008772904299999999,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Argentina,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,3.94498E-4,9.42542E-4,0.00155616,0.00213745,0.00260212,0.00296935,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Argentina,biomass,electricity,biomass (conv),3.852E-4,0.0046332,0.007902,0.00769681,0.00707742,0.00754162,0.00825526,0.00886697,0.00872542,0.00804757,0.00749859,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Argentina,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,6.24553E-4,0.00142832,0.00227736,0.00310261,0.0038616,0.00452349,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Argentina,coal,electricity,coal (conv pul),0.002376,0.007848,0.0108468,0.0118908,0.0131797,0.0146415,0.0161704,0.0173599,0.0180953,0.0184036,0.0184256,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Argentina,gas,electricity,gas (CC),0.0177333,0.154733,0.0793615,0.0813472,0.0909943,0.121513,0.174303,0.243602,0.321549,0.400753,0.470014,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Argentina,gas,electricity,gas (steam/CT),0.0538059,0.0444407,0.146031,0.175574,0.168943,0.180904,0.19207,0.19469,0.188706,0.178462,0.166367,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Argentina,geothermal,electricity,geothermal,0.0,0.0,0.0,0.0,0.00143009,0.00523674,0.011797,0.0197152,0.0278731,0.035518,0.0408961,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Argentina,hydro,electricity,hydro,0.0643536,0.122414,0.120913,0.13694,0.141161,0.145383,0.149604,0.153825,0.158046,0.162267,0.166488,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Argentina,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,0.0016332,0.0041652,0.00765862,0.0115211,0.0155502,0.0194536,0.023001,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Argentina,nuclear,electricity,Gen_II_LWR,0.0262116,0.0247428,0.0258156,0.0257004,0.0237508,0.0226368,0.021012,0.0187885,0.0159974,0.0128502,0.0097029,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Argentina,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.00582745,0.0133696,0.0243673,0.0336961,0.0384582,0.0344587,0.0308191,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Argentina,refined liquids,electricity,refined liquids (steam/CT),0.0177984,0.0206856,0.0599868,0.0804853,0.0479487,0.0423677,0.0362183,0.0300728,0.0239222,0.015742,0.0122717,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Argentina,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.00304933,0.0147435,0.0235623,0.0248561,0.0241342,0.0237362,0.0256526,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Argentina,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,7.57294E-7,6.06244E-6,3.01666E-5,1.08788E-4,2.98713E-4,6.41821E-4,0.00112489,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Argentina,solar,electricity,PV,0.0,0.0,0.0,5.4E-5,9.63937E-4,0.005312257,0.014722936999999998,0.025784737,0.036090636999999995,0.044866297,0.05122601,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Argentina,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,5.97994E-7,2.969744E-6,1.1413364E-5,3.6257364E-5,9.420496399999999E-5,1.99343964E-4,3.4924497E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Argentina,wind,electricity,wind,0.0,2.7E-4,9.0E-5,0.0021564,0.00671098,0.01974228,0.043391780000000005,0.07309248,0.10395618000000001,0.13047108000000002,0.15019980000000002,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Argentina,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,1.30817E-5,1.420897E-4,7.718797E-4,0.0025517197,0.0062215397,0.012151358000000001,0.02004428,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Argentina,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,7.82208E-6,4.217068E-5,1.4362268E-4,3.4191768E-4,6.4709568E-4,0.00103968568,0.0014662526000000001,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Australia_NZ,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,3.31204E-4,8.29075E-4,0.00154006,0.00247976,0.00387941,0.00496474,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Australia_NZ,biomass,electricity,biomass (conv),0.0,0.00187919,6.55188E-4,0.00136075,0.00207689,0.00301973,0.00446188,0.00634341,0.00834027,0.010768,0.0117274,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Australia_NZ,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.0220451,0.0451581,0.0690719,0.0942518,0.12609,0.149831,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Australia_NZ,coal,electricity,coal (conv pul),0.439003,0.672506,0.653751,0.575343,0.632025,0.678567,0.708916,0.722255,0.721879,0.725252,0.707341,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Australia_NZ,gas,electricity,gas (CC),0.0392081,0.0563008,0.0392846,0.019736,0.0296751,0.047876,0.0765764,0.113616,0.15517,0.214754,0.259967,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Australia_NZ,gas,electricity,gas (steam/CT),0.0329217,0.0523683,0.140118,0.176105,0.162558,0.165739,0.166627,0.156297,0.137174,0.12275,0.108364,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Australia_NZ,geothermal,electricity,geothermal,0.00746642,0.0111492,0.0209732,0.0280251,0.0364379,0.0482799,0.0624605,0.0780737,0.0948277,0.091536,0.102032,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Australia_NZ,hydro,electricity,hydro,0.134392,0.139082,0.137653,0.1363,0.142893,0.149486,0.156079,0.162672,0.169265,0.175858,0.182451,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Australia_NZ,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.00127214,0.00238763,0.00379664,0.00537593,0.00706788,0.0098953,0.00974563,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Australia_NZ,refined liquids,electricity,refined liquids (steam/CT),0.0128232,0.010242,0.0209228,0.0240184,0.0132409,0.012174,0.0103968,0.00891099,0.00756924,0.00596409,0.0049481,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Australia_NZ,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.00416242,0.0192614,0.0338376,0.0460811,0.0582216,0.0769927,0.0907843,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Australia_NZ,solar,electricity,CSP,0.0,3.59999E-6,1.07998E-5,1.43995E-5,1.43995E-5,1.43995E-5,1.43995E-5,1.43995E-5,1.43995E-5,0.0,0.0,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Australia_NZ,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,3.9705E-6,2.09082E-5,7.84907E-5,2.53947E-4,7.03718E-4,0.00166394,0.00283005,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Australia_NZ,solar,electricity,PV,0.0,2.80799E-4,0.00140397,0.0181974,0.029178,0.054874099999999995,0.0914719,0.12989289999999998,0.16693429999999998,0.2013134,0.22844799999999998,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Australia_NZ,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,8.57119E-6,2.927189E-5,8.441399000000001E-5,2.3597899E-4,6.1112099E-4,0.00141548199,0.0024018598,0.0,0.0,0.0,EJ,
