"","region","scenario","sector","subsector","output","technology","Units","year","value"
"804","Japan","1p5 delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2030,10.344419
"805","Japan","Ref","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2030,7.809215
"806","Japan","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2030,3.017847
"807","Japan","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2030,1.314638
"808","Japan","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2030,0.2870145
"809","Japan","1p5","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2035,1.66988564
"810","Japan","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2035,1.04568097
"811","Japan","Ref","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2035,0.59267972
"812","Japan","1p5","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2035,15.36495
"813","Japan","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2035,37.33574
"814","Japan","Ref","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2035,70.18101
"815","Japan","1p5","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2035,23.491478
"816","Japan","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2035,9.05503
"817","Japan","1p5","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2035,0.881918
"818","Japan","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2035,1.1245709
"819","Japan","Ref","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2035,0.641744
"820","Japan","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2035,8.538022
"821","Japan","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2035,8.683799
"822","Japan","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2035,12.336104
"823","Japan","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2035,3.471935
"824","Japan","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2035,1.39694
"825","Japan","1p5","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2035,17.015716
"826","Japan","1p5 delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2035,13.736641
"827","Japan","Ref","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2035,7.770715
"828","Japan","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2035,4.097547
"829","Japan","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2035,2.492929
"830","Japan","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2035,0.3361829
"831","Japan","1p5","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2040,1.0873579
"832","Japan","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2040,0.9440348
"833","Japan","Ref","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2040,0.7263364
"834","Japan","1p5","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2040,7.709624
"835","Japan","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2040,20.628411
"836","Japan","Ref","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2040,67.19047
"837","Japan","1p5","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2040,27.799056
"838","Japan","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2040,18.32774
"839","Japan","1p5","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2040,0.7735209
"840","Japan","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2040,1.1606495
"841","Japan","Ref","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2040,0.97744699
"842","Japan","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2040,6.207206
"843","Japan","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2040,6.976803
"844","Japan","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2040,12.008604
"845","Japan","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2040,4.039532
"846","Japan","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2040,2.66372
"847","Japan","1p5","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2040,18.814821
"848","Japan","1p5 delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2040,17.169281
"849","Japan","Ref","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2040,7.653124
"850","Japan","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2040,4.032197
"851","Japan","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2040,3.0639104
"852","Japan","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2040,0.3141214
"853","Japan","1p5","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2045,0.37488698
"854","Japan","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2045,0.56778557
"855","Japan","Ref","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2045,0.8321645
"856","Japan","1p5","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2045,1.23215736
"857","Japan","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2045,6.5987708
"858","Japan","Ref","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2045,64.27181
"859","Japan","1p5","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2045,20.61894
"860","Japan","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2045,16.99369
"861","Japan","1p5","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2045,0.29680194
"862","Japan","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2045,0.6977605
"863","Japan","Ref","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2045,1.3622724
"864","Japan","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2045,3.181444
"865","Japan","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2045,4.807919
"866","Japan","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2045,11.526127
"867","Japan","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2045,6.113803
"868","Japan","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2045,4.678958
"869","Japan","1p5","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2045,27.09099
"870","Japan","1p5 delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2045,26.33484
"871","Japan","Ref","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2045,7.522377
"872","Japan","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2045,5.204238
"873","Japan","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2045,4.377239
"874","Japan","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2045,0.3753964
"875","Japan","1p5","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2050,0.0052274607
"876","Japan","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2050,0.0075960928
"877","Japan","Ref","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2050,0.8756175
"878","Japan","1p5","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2050,0.00654989
"879","Japan","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2050,0.009315937
"880","Japan","Ref","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2050,61.57044
"881","Japan","1p5","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2050,11.62769
"882","Japan","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2050,11.47819
"883","Japan","1p5","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2050,0.005858136
"884","Japan","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2050,0.00784995
"885","Japan","Ref","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2050,1.6912248
"886","Japan","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2050,0.3146261
"887","Japan","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2050,0.3474582
"888","Japan","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2050,11.021239
"889","Japan","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2050,8.0728
"890","Japan","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2050,7.551328
"891","Japan","1p5","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2050,30.89092
"892","Japan","1p5 delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2050,31.18945
"893","Japan","Ref","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2050,7.327477
"894","Japan","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2050,7.160892
"895","Japan","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2050,7.293904
"896","Japan","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2050,0.3933127
"897","ROW","1p5","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2015,0
"898","ROW","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2015,0
"899","ROW","Ref","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2015,0
"900","ROW","1p5","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2015,161.129
"901","ROW","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2015,161.129
"902","ROW","Ref","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2015,161.129
"903","ROW","1p5","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2015,0
"904","ROW","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2015,0
"905","ROW","Ref","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2015,0
"906","ROW","1p5","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2015,0
"907","ROW","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2015,0
"908","ROW","Ref","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2015,0
"909","ROW","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2015,103.7698
"910","ROW","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2015,103.7698
"911","ROW","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2015,103.7698
"912","ROW","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2015,0
"913","ROW","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2015,0
"914","ROW","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2015,0
"915","ROW","1p5","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2015,42.4302
"916","ROW","1p5 delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2015,42.4302
"917","ROW","Ref","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2015,42.4302
"918","ROW","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2015,0
"919","ROW","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2015,0
"920","ROW","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2015,0
"921","ROW","1p5","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2020,0.259556598799
"922","ROW","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2020,0.259556598299
"923","ROW","Ref","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2020,0.22047230750973
"924","ROW","1p5","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2020,172.827632848
"925","ROW","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2020,172.827632868
"926","ROW","Ref","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2020,173.020704423
"927","ROW","1p5","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2020,0
"928","ROW","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2020,0
"929","ROW","Ref","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2020,0.00568369
"930","ROW","1p5","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2020,0
"931","ROW","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2020,0
"932","ROW","Ref","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2020,0
"933","ROW","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2020,116.78237482948
"934","ROW","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2020,116.78237485948
"935","ROW","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2020,116.8110370314
"936","ROW","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2020,0.0000258019
"937","ROW","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2020,0.0000258019
"938","ROW","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2020,0.000297959
"939","ROW","1p5","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2020,48.75782361701
"940","ROW","1p5 delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2020,48.75782364701
"941","ROW","Ref","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2020,48.0237798341
"942","ROW","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2020,0
"943","ROW","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2020,0
"944","ROW","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2020,0
"945","ROW","1p5","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2025,12.561542094222
"946","ROW","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2025,1.914263931761
"947","ROW","Ref","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2025,2.28267756802024
"948","ROW","1p5","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2025,139.69022319309
"949","ROW","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2025,181.642114260512
"950","ROW","Ref","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2025,188.423905121
"951","ROW","1p5","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2025,4.432128826835
"952","ROW","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2025,0.007084762698673
"953","ROW","Ref","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2025,0.0680360854289
"954","ROW","1p5","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2025,2.07962450368
"955","ROW","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2025,2.4469241802
"956","ROW","Ref","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2025,0.913489372284
"957","ROW","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2025,122.063078251894
"958","ROW","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2025,128.700713048673
"959","ROW","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2025,139.4817889993
"960","ROW","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2025,6.44945532983903
"961","ROW","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2025,0.000117407664999
"962","ROW","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2025,0.006611547449593
"963","ROW","1p5","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2025,61.9374090460532
"964","ROW","1p5 delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2025,58.5817230325663
"965","ROW","Ref","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2025,57.0413497626
"966","ROW","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2025,9.428148139
"967","ROW","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2025,6.340659675
"968","ROW","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2025,1.885069106
"969","ROW","1p5","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2030,19.812401973826
"970","ROW","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2030,3.954049925477
"971","ROW","Ref","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2030,5.44598816271113
"972","ROW","1p5","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2030,99.002417881709
"973","ROW","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2030,186.565412370552
"974","ROW","Ref","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2030,203.270837308
"975","ROW","1p5","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2030,26.2651895331974
"976","ROW","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2030,0.059401173964416
"977","ROW","Ref","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2030,0.215191089496841
"978","ROW","1p5","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2030,5.72512172665
"979","ROW","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2030,9.2825137993
"980","ROW","Ref","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2030,4.2022725881344
"981","ROW","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2030,121.832447538309
"982","ROW","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2030,138.720362939009
"983","ROW","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2030,167.307852768
"984","ROW","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2030,19.675487763816
"985","ROW","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2030,0.000329756508923
"986","ROW","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2030,0.03484553145597
"987","ROW","1p5","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2030,85.2155675478624
"988","ROW","1p5 delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2030,74.7224803736217
"989","ROW","Ref","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2030,69.8284772535
"990","ROW","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2030,30.4160787773736
"991","ROW","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2030,18.359193831739
"992","ROW","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2030,5.652249683
"993","ROW","1p5","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2035,18.947475254327
"994","ROW","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2035,11.531312795941
"995","ROW","Ref","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2035,8.14452673038963
"996","ROW","1p5","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2035,63.1231710576367
"997","ROW","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2035,131.91300021995
"998","ROW","Ref","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2035,214.1384823335
"999","ROW","1p5","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2035,61.0760231726439
"1000","ROW","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2035,28.9727996756573
"1001","ROW","Ref","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2035,0.448138732558534
"1002","ROW","1p5","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2035,9.585246070103
"1003","ROW","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2035,15.06528760997
"1004","ROW","Ref","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2035,10.1223406154401
"1005","ROW","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2035,116.371968652037
"1006","ROW","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2035,130.886512765923
"1007","ROW","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2035,198.2735149978
"1008","ROW","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2035,35.5605157590909
"1009","ROW","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2035,17.4085938921863
"1010","ROW","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2035,0.12546055837744
"1011","ROW","1p5","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2035,106.544370604278
"1012","ROW","1p5 delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2035,95.0862236326975
"1013","ROW","Ref","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2035,83.656319557
"1014","ROW","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2035,47.0592877643309
"1015","ROW","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2035,32.6024551711748
"1016","ROW","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2035,8.804837944
"1017","ROW","1p5","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2040,12.569052557198
"1018","ROW","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2040,10.9023280845
"1019","ROW","Ref","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2040,9.86913805160256
"1020","ROW","1p5","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2040,47.0104407484398
"1021","ROW","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2040,86.8281196522678
"1022","ROW","Ref","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2040,224.391498873
"1023","ROW","1p5","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2040,92.1836544289657
"1024","ROW","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2040,70.932908502339
"1025","ROW","Ref","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2040,0.761141397162673
"1026","ROW","1p5","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2040,11.182768128452
"1027","ROW","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2040,16.4530704821
"1028","ROW","Ref","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2040,15.6562763522362
"1029","ROW","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2040,109.513745770639
"1030","ROW","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2040,122.514718294093
"1031","ROW","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2040,233.0171725664
"1032","ROW","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2040,50.8235033211459
"1033","ROW","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2040,37.8166752196525
"1034","ROW","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2040,0.3615812051198
"1035","ROW","1p5","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2040,127.345275644233
"1036","ROW","1p5 delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2040,120.080183868114
"1037","ROW","Ref","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2040,98.08318689
"1038","ROW","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2040,56.072704555204
"1039","ROW","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2040,45.1514628487441
"1040","ROW","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2040,12.2062666057
"1041","ROW","1p5","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2045,5.2545135023303
"1042","ROW","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2045,7.266509097469
"1043","ROW","Ref","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2045,11.0462795367453
"1044","ROW","1p5","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2045,34.7473357727988
"1045","ROW","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2045,48.9222230966454
"1046","ROW","Ref","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2045,231.216814367
"1047","ROW","1p5","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2045,100.16884656864
"1048","ROW","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2045,93.6121432063
"1049","ROW","Ref","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2045,1.1808653430663
"1050","ROW","1p5","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2045,7.7343409417628
"1051","ROW","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2045,12.655562596988
"1052","ROW","Ref","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2045,20.9320898495455
"1053","ROW","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2045,87.4266125147367
"1054","ROW","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2045,103.390249586625
"1055","ROW","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2045,268.8531543787
"1056","ROW","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2045,73.49630779119
"1057","ROW","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2045,60.9316029518622
"1058","ROW","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2045,0.85398965780919
"1059","ROW","1p5","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2045,173.5186152649
