IRONSTL production by tech
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.00674053,0.04016355,0.12458062,0.21660439,0.32239955,0.43121960000000004,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00167209,0.01797346,0.054549923,0.103661173,0.14726275,0.18880302,0.2242292,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Australia_NZ,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.869,1.266,1.111,1.017,1.153228,1.258817,1.332671,1.3973985,1.4526849,1.5115539999999998,1.562226,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Australia_NZ,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.0119661,0.03470105,0.04852748,0.057758635999999995,0.07325556999999999,0.08874553,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Australia_NZ,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.2738,0.3992,0.3508,0.3214,0.367431,0.42041949999999995,0.487626,0.5554895,0.6131925,0.6769506,0.7379491,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Brazil,iron and steel,BLASTFUR,iron and steel,BLASTFUR,20.2,24.7,25.1,26.5,27.66206,32.17738,36.58421,39.75904,42.26438,43.87587,44.63395,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Brazil,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.0226888,0.1310946,0.3920286,0.6762993500000001,0.9987485,1.3094621000000002,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Brazil,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00485236,0.0683068,0.19826764,0.355396068,0.48748480000000005,0.6082835,0.7018092,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Brazil,iron and steel,EAF with DRI,iron and steel,EAF with DRI,3.99,5.29,5.94,5.11,4.97697,5.472458,5.70473,5.9085600000000005,6.096383,6.193742,6.181113,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Brazil,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.136576,0.3598616,0.46229180000000003,0.5347543699999999,0.6662136,0.769936,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Brazil,iron and steel,EAF with scrap,iron and steel,EAF with scrap,1.26,1.67,1.87,1.61,1.698848,2.07881,2.55818,2.9937041,3.3362730000000003,3.6371770000000003,3.842972,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Canada,iron and steel,BLASTFUR,iron and steel,BLASTFUR,8.77,8.97,7.65,6.72,7.6484000000000005,8.36267,8.68035,8.852573,9.001701,9.044483,9.105453,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Canada,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.00296369,0.01662509,0.05041934,0.08523872,0.1230016,0.16021604,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Canada,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,8.66849E-4,0.008574065,0.023625784,0.042114691999999995,0.05621242,0.06835557,0.07858732,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Canada,iron and steel,EAF with DRI,iron and steel,EAF with DRI,1.59,1.59,1.34,1.44,1.240913,1.021232,0.9077440000000001,0.8464816000000001,0.8063746,0.7869092,0.7188449,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Canada,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.093566,0.20782130000000001,0.26119051,0.28419007,0.33760914000000003,0.39061142,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Canada,iron and steel,EAF with scrap,iron and steel,EAF with scrap,4.78,4.77,4.02,4.32,4.95861,5.52827,6.031516,6.550198,7.04636,7.536759999999999,7.98798,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,BLASTFUR,0.0010033,3.0E-4,4.0E-4,5.0E-4,5.58823E-4,9.508370000000001E-4,0.001521253,0.0022220625,0.003060189,0.003987188,0.004993803,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,1.50737E-8,1.105056E-7,4.4047667999999996E-7,1.01563641E-6,1.9170693E-6,3.177234E-6,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,1.76973E-9,4.220644E-8,1.51934733E-7,3.51409231E-7,6.462043500000001E-7,1.0400183E-6,1.5153902E-6,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Central America and Caribbean,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.9181,0.9217,0.9016,1.0652,1.184401,1.8674659999999998,2.788816,3.9045199999999998,5.210137,6.638484999999999,8.046383,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Central America and Caribbean,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.0235008,0.0956621,0.1913952,0.31773699,0.49035,0.7178699,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Central America and Caribbean,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.28949,0.2912,0.2849,0.3366,0.3631898,0.5783484999999999,0.9011993,1.2962612999999998,1.7842362999999999,2.3324315,2.904481,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,BLASTFUR,4.454,4.625,3.376,3.62,4.67339,5.85824,6.056722000000001,5.32496,4.638765,3.989811,3.4864369999999996,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.6394,2.669133,5.849551,8.716584000000001,11.109854,12.804838,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.163134,1.510433,3.2472352,4.3784165,4.942178,5.146452999999999,5.148847,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Central Asia,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.203,0.57,1.2742,0.846,0.824498,0.5577281000000001,0.3504829,0.27984232000000003,0.25738087,0.24679592,0.22932749000000002,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Central Asia,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.220506,0.393422,0.4150968,0.45050589,0.50425869,0.52785136,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Central Asia,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.0642,0.1802,0.4018,0.2668,0.345016,0.4120793,0.4343336,0.4278363,0.4394988,0.45053909999999997,0.4434419,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",China,iron and steel,BLASTFUR,iron and steel,BLASTFUR,98.9,314.0,572.0,756.0,998.34,1025.5680000000002,991.2650000000001,918.4308,851.3986,773.4522,690.5466,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",China,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.921914,5.340158000000001,15.621278,25.15094,33.600319999999996,40.12858,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",China,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.510233,3.128579,8.408451,14.3813581,18.272682,20.49624,21.28624,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",China,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.922,2.09,3.32,2.37,1.4440709999999999,1.1708264,1.3013272999999999,1.1557371,0.8698812,0.7510941,0.6226225,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",China,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.0823627,0.20994219,0.33482613,0.41574178,0.52717716,0.62237423,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",China,iron and steel,EAF with scrap,iron and steel,EAF with scrap,17.5,39.7,63.0,45.1,58.7171,60.3807,60.22364,58.42151,56.187290000000004,52.96673,48.89992000000001,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Colombia,iron and steel,BLASTFUR,iron and steel,BLASTFUR,0.255,0.335,0.34,0.241,0.25750839999999997,0.3690236,0.4100864,0.3876492,0.362776,0.3321075,0.3152777,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Colombia,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.0525992,0.269477,0.7187209,1.24341963,1.8125172,2.3698353,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Colombia,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.0058814,0.14332846,0.39154267000000004,0.648926,0.8918131,1.1103904,1.297515,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Colombia,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.264,0.511,0.659,0.737,0.814882,1.1823329999999999,1.43559,1.6877086000000001,2.00128,2.345529,2.70616,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Colombia,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.0219531,0.065619,0.10716272,0.15162404000000002,0.207034,0.27076184000000003,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Colombia,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.0833,0.161,0.208,0.233,0.2571831,0.4033754,0.551761,0.7140534999999999,0.9056985,1.1304606,1.3793066,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",EU-12,iron and steel,BLASTFUR,iron and steel,BLASTFUR,21.2339,22.6761,17.235,18.22,16.9709,21.369840000000003,22.668039999999998,21.894453,20.84273,19.52422,18.269199999999998,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",EU-12,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.0222317,0.10488990000000001,0.2774473,0.44712317,0.6316568,0.7742255,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",EU-12,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00176819,0.05633388,0.144182367,0.23478947099999997,0.3004453,0.3566127,0.3847103,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",EU-12,iron and steel,EAF with DRI,iron and steel,EAF with DRI,2.7214,3.42988,3.4864,3.0739,2.7550139999999996,3.415071,3.5142320000000002,3.3737560999999996,3.2245169999999996,3.071117,2.879493,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",EU-12,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.0621072,0.1308105,0.14945340000000001,0.16106714,0.19171707,0.20423662,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",EU-12,iron and steel,EAF with scrap,iron and steel,EAF with scrap,3.46402,4.37412,4.4375,3.9061,3.635467,4.672144,5.213478,5.370509500000001,5.421597,5.453894,5.382593,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",EU-15,iron and steel,BLASTFUR,iron and steel,BLASTFUR,89.754,97.87,84.52,82.69,87.5288,88.5325,88.46736999999999,87.8029,86.91626,85.3398,83.24417,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",EU-15,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.0278826,0.1669308,0.5010225,0.81504108,1.1514075,1.4645101,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",EU-15,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00823498,0.08183554000000001,0.2373909,0.42192475,0.5414310999999999,0.6301262,0.6860865,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",EU-15,iron and steel,EAF with DRI,iron and steel,EAF with DRI,26.0359,29.5961,27.7591,25.6622,26.95867,26.616300000000003,25.44164,24.34818,23.63538,22.91434,22.047240000000002,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",EU-15,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.171749,0.4797052,0.5999892,0.62535181,0.742751,0.83675,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",EU-15,iron and steel,EAF with scrap,iron and steel,EAF with scrap,33.1483,37.682,35.3595,32.672,34.50157,35.06996,35.82914,36.53813,36.94632,37.76139,38.205200000000005,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Europe_Eastern,iron and steel,BLASTFUR,iron and steel,BLASTFUR,28.1,34.8005,31.93,21.7,21.764300000000002,20.61726,19.39097,17.977862000000002,16.707459999999998,15.38211,14.15476,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Europe_Eastern,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.028497,0.16512159999999998,0.450486,0.66194734,0.8864372,1.0771356,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Europe_Eastern,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00768658,0.0751675,0.20664547,0.33344521,0.3828068,0.4130574,0.4225411,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Europe_Eastern,iron and steel,EAF with DRI,iron and steel,EAF with DRI,2.107,4.673,2.883,2.89,2.698367,2.462103,2.153982,1.8806633,1.6908730000000003,1.549505,1.409062,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Europe_Eastern,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.0419261,0.11036985,0.12745975,0.11825952,0.13671035,0.1462428,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Europe_Eastern,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.992,2.205,1.3568,1.359,1.368598,1.323397,1.3118219999999998,1.2990076,1.2584939,1.21603,1.16242,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Europe_Non_EU,iron and steel,BLASTFUR,iron and steel,BLASTFUR,4.81889,6.1404,10.0829,12.7745,15.8705,17.2224,18.06204,18.553131,18.82871,18.80774,18.576659999999997,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Europe_Non_EU,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.00550713,0.03286321,0.10254617,0.1768843,0.25943798,0.3427077,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Europe_Non_EU,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00211959,0.01667938,0.04724043,0.086023236,0.11681338999999999,0.14305074,0.1638079,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Europe_Non_EU,iron and steel,EAF with DRI,iron and steel,EAF with DRI,5.8117,10.6655,14.8157,14.2691,18.073909999999998,19.78753,20.84962,21.50724,21.85369,21.92766,21.7269,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Europe_Non_EU,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.0427018,0.1313012,0.18926108,0.22577785,0.27751742,0.3298027,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Europe_Non_EU,iron and steel,EAF with scrap,iron and steel,EAF with scrap,2.73602,5.0161,6.9803,6.7237,8.2445,8.90865,9.52205,10.060497000000002,10.444666,10.693218000000002,10.743476,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",European Free Trade Association,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.675,0.82,0.814,0.909,1.017007,1.039944,1.0051359999999998,0.9817413,1.0098193,1.049331,1.0906502,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",European Free Trade Association,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.0126189,0.03852366,0.05949017,0.07313613,0.08693384000000001,0.09964972999999999,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",European Free Trade Association,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.858,1.044,1.036,1.156,1.321548,1.5287380000000002,1.779501,2.0017595999999998,2.1822559999999998,2.367998,2.5697280000000005,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",India,iron and steel,BLASTFUR,iron and steel,BLASTFUR,15.7,20.4,23.9,38.2,49.087500000000006,83.0766,108.22502,126.36917,137.75657,143.63342,144.72093,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",India,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,1.03521,5.6293679999999995,18.161531,34.254694,53.499813,72.40399,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",India,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.14048,2.6885,5.4187566,7.7867464,9.370599599999998,10.12884,10.263545,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",India,iron and steel,EAF with DRI,iron and steel,EAF with DRI,6.72,19.3,34.2,38.6,52.2975,99.18209999999999,135.49003000000002,169.24081999999999,203.97134999999997,233.80040000000002,258.46691,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",India,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.416953,1.282619,2.21413,3.1730636,4.3027415,5.4149358,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",India,iron and steel,EAF with scrap,iron and steel,EAF with scrap,2.12,6.09,10.8,12.2,16.191769999999998,30.82289,45.175830000000005,59.68149,72.04248000000001,83.12929,92.71337,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Indonesia,iron and steel,BLASTFUR,iron and steel,BLASTFUR,0.0,0.0,0.0,2.72,5.4472000000000005,10.286010000000001,16.745827,23.105111,28.92855,33.53573,36.70743,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Indonesia,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,3.35155E-4,0.0024214600000000003,0.008732116,0.0177702367,0.028946009999999998,0.040952550000000004,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Indonesia,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,7.58025E-5,9.595408E-4,0.0034410468,0.0075396613,0.012674433,0.018183778999999997,0.023320357,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Indonesia,iron and steel,EAF with DRI,iron and steel,EAF with DRI,1.98,2.79,2.78,1.62,3.0054499999999997,4.941775,7.049823,9.264158,11.41443,13.087484,14.255963000000001,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Indonesia,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.329039,1.1080999999999999,1.8503475,2.6096896000000003,3.474193,4.3055,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Indonesia,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.624,0.882,0.879,0.512,0.930714,1.6905709999999998,2.7922203999999997,3.9518497,5.076022,6.0077169999999995,6.689137,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Japan,iron and steel,BLASTFUR,iron and steel,BLASTFUR,69.2,83.6,85.8,81.1,76.82140000000001,76.04385,73.51718,70.59567999999999,67.70101,64.81078,62.11869,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Japan,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.0409331,0.2357911,0.6820212,1.05628795,1.5004034000000002,1.9002629,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Japan,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00740194,0.11996486,0.35042249000000003,0.61040582,0.7562959,0.8801384999999999,0.9442176,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Japan,iron and steel,EAF with DRI,iron and steel,EAF with DRI,18.2,18.7,15.5,15.6,14.46367,13.96022,13.002914,12.286017000000001,11.929129,11.401243999999998,10.850391,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Japan,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.114173,0.306771,0.3722687,0.36348326,0.45408550000000003,0.5049458,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Japan,iron and steel,EAF with scrap,iron and steel,EAF with scrap,9.8,10.1,8.35,8.42,7.94489,7.917846000000001,7.975978999999999,8.06578,8.051213,8.046975,7.974076,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Mexico,iron and steel,BLASTFUR,iron and steel,BLASTFUR,4.78,4.5,5.16,4.98,5.041212,6.033025,6.997095,7.860486,8.631411,9.261824,9.814273,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Mexico,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,8.32304E-4,0.0051104240000000006,0.016688716,0.030856522,0.049161646,0.06954329000000001,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Mexico,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,1.34932E-4,0.002503366,0.0079396286,0.015541602,0.022859454,0.03063519,0.03781257,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Mexico,iron and steel,EAF with DRI,iron and steel,EAF with DRI,7.21,8.88,8.9,10.1,10.31624,12.48769,14.668199999999999,16.713775,18.51714,20.05743,21.29734,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Mexico,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.0468882,0.154787,0.2480472,0.32891406,0.43778110000000003,0.5575361,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Mexico,iron and steel,EAF with scrap,iron and steel,EAF with scrap,2.28,2.81,2.81,3.18,3.184011,3.826682,4.6326339999999995,5.455848,6.225778,6.957838000000001,7.578269,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Middle East,iron and steel,BLASTFUR,iron and steel,BLASTFUR,2.01,2.46,2.15,2.41,3.03794,3.605014,4.57786,5.5680879999999995,6.570867,7.501722999999999,8.361091,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Middle East,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,1.85516E-4,0.001392903,0.004865149900000001,0.009581897,0.015808614999999998,0.023345637,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Middle East,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,5.58862E-5,5.310372E-4,0.0018712943,0.0038779264,0.0061021519,0.008523202,0.010983244999999999,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Middle East,iron and steel,EAF with DRI,iron and steel,EAF with DRI,5.9518,9.7166,13.5652,20.4858,26.08044,31.04469,39.532799999999995,48.03425,56.55428,64.43946,71.45573,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Middle East,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.0354318,0.1405242,0.22896627000000003,0.31693963,0.43678459999999997,0.5831568,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Middle East,iron and steel,EAF with scrap,iron and steel,EAF with scrap,1.87987,3.0704,4.2778,6.4822,8.11291,9.797699999999999,13.10959,16.684965,20.376466999999998,24.017519999999998,27.286459999999998,0.0,0.0,0.0,Mt,
"current_policies_advEE,date=2021-21-10T15:24:23-07:00",Pakistan,iron and steel,BLASTFUR,iron and steel,BLASTFUR,0.776,0.801,0.401,0.182,0.24437009999999998,0.3768335,0.6241799,0.9658306,1.3941322,1.8620809,2.3425729,0.0,0.0,0.0,Mt,
