elec gen by gen tech
scenario,region,subsector,output,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"current_policies,date=2021-21-10T15:24:23-07:00",Australia_NZ,solar,electricity,PV,0.0,2.80799E-4,0.00140397,0.0181974,0.0291929,0.0585382,0.1015739,0.1460531,0.1872904,0.22522570000000003,0.2559771,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Australia_NZ,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,8.58342E-6,3.283362E-5,1.0214702E-4,2.9023502E-4,7.2510502E-4,0.0016174680199999999,0.0027253646,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Australia_NZ,wind,electricity,wind,0.0,0.00539638,0.0240799,0.0497503,0.0647097,0.0902027,0.1216211,0.1536786,0.1835939,0.1704284,0.1816311,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Australia_NZ,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,1.98164E-4,0.001481504,0.0059316939999999995,0.016568694000000002,0.036975094,0.07612793,0.11927859,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Australia_NZ,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,6.68634E-5,2.504814E-4,6.188734E-4,0.0012065364,0.0020267814,0.0032954414000000002,0.004391568,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Brazil,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,6.04877E-4,0.00172193,0.00327706,0.00516707,0.00719169,0.0089181,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Brazil,biomass,electricity,biomass (conv),0.0,0.0,2.84497E-4,0.00216346,0.00214131,0.00451433,0.00817272,0.0125885,0.0169259,0.0203474,0.0225072,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Brazil,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.010131,0.0238356,0.0386333,0.0535251,0.0677611,0.0787326,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Brazil,coal,electricity,coal (conv pul),0.0097622,0.0219956,0.0218343,0.0641585,0.0635581,0.0925099,0.12711,0.160031,0.189457,0.21453,0.231028,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Brazil,gas,electricity,gas (CC),0.0,0.0321856,0.0569737,0.101903,0.0963435,0.222031,0.429122,0.686669,0.967111,1.25689,1.48098,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Brazil,gas,electricity,gas (steam/CT),4.32115E-5,0.0178626,0.0362442,0.144421,0.121591,0.190793,0.264085,0.315585,0.340786,0.351317,0.348625,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Brazil,geothermal,electricity,geothermal,0.0,0.0,0.0,0.0,6.65538E-4,0.0151971,0.0411198,0.0726518,0.105872,0.137941,0.162433,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Brazil,hydro,electricity,hydro,0.744149,1.21485,1.45184,1.29507,1.33772,1.38037,1.42302,1.46567,1.50832,1.55097,1.59362,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Brazil,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,5.97231E-4,0.00915426,0.0226258,0.0389317,0.0569689,0.0756417,0.0911203,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Brazil,nuclear,electricity,Gen_II_LWR,0.00805534,0.0354889,0.0523007,0.0530388,0.0490154,0.0467164,0.0433632,0.0387745,0.0330145,0.0265194,0.0200243,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Brazil,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.00228914,0.0383978,0.0806553,0.123142,0.144863,0.148313,0.139859,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Brazil,refined liquids,electricity,refined liquids (steam/CT),0.00849466,0.0296839,0.0413349,0.083176,0.0445442,0.0656876,0.0754189,0.077363,0.0682126,0.0555061,0.0504924,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Brazil,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.01223,0.0513988,0.0774121,0.097506,0.120313,0.15438,0.183041,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Brazil,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,6.93052E-7,4.6116E-5,2.99136E-4,0.00117485,0.00331276,0.00692766,0.0114937,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Brazil,solar,electricity,PV,0.0,0.0,0.0,2.12386E-4,7.109E-4,0.0174518,0.0498189,0.0870223,0.1234888,0.161072814,0.188275,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Brazil,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,3.50099E-7,1.3341099E-5,7.0042099E-5,2.47071099E-4,6.64367099E-4,0.001373019099,0.00228143,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Brazil,wind,electricity,wind,0.0,3.34903E-4,0.00783988,0.0778484,0.08520031,0.18506441,0.32840241000000003,0.48505841000000005,0.6384614100000001,0.70894601,0.8098111000000001,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Brazil,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,4.43228E-6,2.5905028E-4,0.00141490028,0.00461700028,0.01141324028,0.022605208,0.03602109,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Brazil,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,1.38246E-5,3.468456E-4,0.0012037206,0.0027572205999999997,0.0051153906,0.0081559006,0.011114566,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Canada,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,0.00217177,0.00434795,0.00675235,0.00927871,0.0122409,0.0146069,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Canada,biomass,electricity,biomass (conv),0.0142056,0.0305676,0.0348263,0.0424944,0.0449802,0.0513708,0.0558835,0.0592816,0.0600109,0.0596434,0.0570407,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Canada,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.0151106,0.028391,0.0410541,0.053198,0.0664402,0.0767488,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Canada,coal,electricity,coal (conv pul),0.295991,0.362109,0.286347,0.234633,0.263319,0.302792,0.327294,0.341502,0.347074,0.350292,0.345355,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Canada,gas,electricity,gas (CC),0.0338351,0.0870804,0.00856462,0.020151,0.0355946,0.0729365,0.123373,0.190456,0.269884,0.366017,0.438843,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Canada,gas,electricity,gas (steam/CT),0.00100202,0.0574991,0.179683,0.224645,0.222214,0.244157,0.255848,0.25498,0.24292,0.226454,0.204512,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Canada,geothermal,electricity,geothermal,0.0,0.0,0.0,0.0,0.00440767,0.0110503,0.0130459,0.0130431,0.0130494,0.0130436,0.0130403,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Canada,hydro,electricity,hydro,1.06835,1.30301,1.27578,1.37641,1.40009,1.42433,1.44857,1.4728,1.49704,1.52128,1.54552,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Canada,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,0.0583431,0.163653,0.262939,0.363294,0.45392,0.547485,0.617193,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Canada,nuclear,electricity,Gen_II_LWR,0.262681,0.331344,0.326368,0.366512,0.338709,0.322823,0.299651,0.267942,0.228139,0.183256,0.138373,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Canada,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.00398556,0.0118926,0.0185852,0.0270785,0.0350937,0.0455789,0.0504693,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Canada,refined liquids,electricity,refined liquids (steam/CT),0.0592847,0.0563436,0.0300167,0.028566,0.0151095,0.020991,0.0220537,0.0223672,0.0214235,0.0204334,0.0200591,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Canada,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,1.34265E-4,5.74952E-4,8.47711E-4,0.00108144,0.00129217,0.00194321,0.00225367,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Canada,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,6.60503E-4,0.00460922,0.015281,0.0390121,0.0770666,0.128139,0.177071,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Canada,solar,electricity,PV,0.0,6.12E-5,9.17998E-4,0.010422,0.015108070000000001,0.02515917,0.03336485,0.03945361,0.04374057,0.03861607,0.03740518,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Canada,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,4.51519E-6,1.979829E-5,5.216289E-5,1.1708769E-4,2.1761469E-4,3.5312069E-4,4.821715E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Canada,wind,electricity,wind,0.0,0.0056412,0.0314063,0.0952055,0.1294803,0.20677479999999998,0.2878031,0.3719481,0.4542561,0.4544893,0.4937571,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Canada,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,2.6663E-4,0.00241643,0.00820761,0.02095581,0.044240009999999996,0.08423008000000001,0.12851368000000002,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Canada,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,8.12647E-5,3.7341770000000004E-4,8.476777E-4,0.0015692537,0.0025557817,0.0039458517,0.005187397,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Central America and Caribbean,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,0.00349059,0.00785123,0.0133782,0.0196456,0.0262453,0.033072,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Central America and Caribbean,biomass,electricity,biomass (conv),0.0072234,0.0074233,0.0114243,0.0163225,0.0178572,0.0307785,0.0466034,0.0643184,0.0806936,0.0946653,0.106783,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Central America and Caribbean,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.00239488,0.00509775,0.00824581,0.0116713,0.0152571,0.0189952,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Central America and Caribbean,coal,electricity,coal (conv pul),1.548E-4,0.00896761,0.0108828,0.0234072,0.0301175,0.0365594,0.04268,0.048821,0.0546359,0.060055,0.0654831,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Central America and Caribbean,gas,electricity,gas (CC),0.0,0.0,0.0,0.0012726,0.00794246,0.021943,0.0457367,0.0820823,0.127221,0.178338,0.230524,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Central America and Caribbean,gas,electricity,gas (steam/CT),0.0129179,0.0429926,0.0582957,0.0764306,0.0828179,0.096293,0.106695,0.112593,0.113173,0.111083,0.107583,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Central America and Caribbean,geothermal,electricity,geothermal,0.002898,0.00948961,0.0117864,0.0138852,0.0218859,0.0329143,0.0357099,0.0357314,0.035745,0.0357735,0.0357668,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Central America and Caribbean,hydro,electricity,hydro,0.049193,0.0743529,0.084477,0.0850763,0.0907238,0.0963713,0.102019,0.107666,0.113314,0.118961,0.124609,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Central America and Caribbean,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111248,0.0315915,0.0597901,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Central America and Caribbean,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.0107421,0.0257007,0.0486546,0.0810576,0.111242,0.133988,0.156884,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Central America and Caribbean,refined liquids,electricity,refined liquids (steam/CT),0.124963,0.232951,0.223787,0.22262,0.193231,0.186816,0.179743,0.16459,0.141504,0.116039,0.0961505,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Central America and Caribbean,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.00791542,0.0139632,0.0330977,0.0628866,0.0947098,0.125682,0.157026,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Central America and Caribbean,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,1.4481E-5,2.17574E-4,0.00117349,0.00389424,0.00937583,0.0182132,0.0306762,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Central America and Caribbean,solar,electricity,PV,0.0,1.345E-4,1.196E-4,0.0023835,0.012505500000000001,0.030646100000000003,0.053638200000000004,0.08432020000000001,0.1203613,0.1566733,0.1864753,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Central America and Caribbean,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,1.16454E-5,1.041128E-4,4.451338E-4,0.0013207028,0.0030239728,0.0057818628,0.0097229074,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Central America and Caribbean,wind,electricity,wind,0.0,0.0013909,0.00251391,0.0132457,0.0452584,0.1026173,0.1579382,0.2097313,0.2577705,0.29063120000000003,0.30511720000000003,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Central America and Caribbean,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,1.30869E-4,0.0016645590000000001,0.008769948999999999,0.028619649,0.066208949,0.12200407999999999,0.19354879000000003,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Central America and Caribbean,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,5.20323E-5,3.3814330000000005E-4,0.0012193323000000002,0.0031503523,0.0062744723,0.0105016023,0.01561863,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Central Asia,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,3.96928E-4,0.00101717,0.00178866,0.00264037,0.00335087,0.00395324,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Central Asia,biomass,electricity,biomass (conv),0.0,0.0,0.0,6.55197E-4,0.0017369,0.00282279,0.00464485,0.0065398,0.00812287,0.00889658,0.00945731,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Central Asia,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.0131515,0.0279511,0.042153,0.0551251,0.0650458,0.0723254,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Central Asia,coal,electricity,coal (conv pul),0.257194,0.204724,0.264497,0.307784,0.366326,0.398283,0.425052,0.439357,0.441072,0.428707,0.408823,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Central Asia,gas,electricity,gas (CC),0.025709,0.0,0.0,0.0,0.0524205,0.124189,0.250985,0.413755,0.58392,0.721565,0.82101,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Central Asia,gas,electricity,gas (steam/CT),0.293909,0.255239,0.295482,0.418455,0.415247,0.465766,0.504126,0.504408,0.480047,0.451939,0.42526,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Central Asia,geothermal,electricity,geothermal,0.0,0.0,0.0,0.0,0.00621939,0.0144265,0.02469,0.0344624,0.0427682,0.0484566,0.0481998,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Central Asia,hydro,electricity,hydro,0.187164,0.207216,0.212854,0.204458,0.22609,0.247721,0.269353,0.290984,0.312616,0.334247,0.355879,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Central Asia,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,0.0525456,0.0947689,0.140393,0.182824,0.220874,0.24959,0.270585,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Central Asia,nuclear,electricity,Gen_II_LWR,0.0,0.00977756,0.00896394,0.0100368,0.00927538,0.00884033,0.00820578,0.00733744,0.00624745,0.00501835,0.00378926,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Central Asia,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.00190836,0.00280455,0.00469829,0.00635323,0.00715702,0.00655362,0.00615199,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Central Asia,refined liquids,electricity,refined liquids (steam/CT),0.110023,0.0431206,0.00654116,0.0117395,0.0049348,0.00465895,0.00453917,0.0041776,0.0036244,0.00299652,0.00285219,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Central Asia,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.00184653,0.0124018,0.032014,0.0502013,0.0616052,0.0704005,0.0823772,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Central Asia,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,8.72774E-6,4.26764E-5,1.53314E-4,4.30787E-4,0.00102613,0.00194214,0.00308886,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Central Asia,solar,electricity,PV,0.0,0.0,2.87998E-5,2.23199E-4,0.0038999489999999998,0.014994049,0.040730349,0.074691249,0.108587949,0.13413165000000002,0.14893350000000002,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Central Asia,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,2.41169E-6,7.7228E-6,2.12851E-5,5.1968299999999995E-5,1.1553449999999999E-4,2.13763E-4,3.3712730999999995E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Central Asia,wind,electricity,wind,0.0,0.0,3.23998E-5,0.00105839,0.009628119999999999,0.024845319999999997,0.05032112,0.08163941999999999,0.11541552,0.14365963,0.15889550000000002,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Central Asia,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,7.39312E-9,4.418152E-8,2.1132652E-7,6.9484452E-7,1.79891452E-6,3.5100513999999995E-6,5.791083E-6,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Central Asia,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,1.66896E-5,6.17974E-5,1.817274E-4,4.108254E-4,7.800783999999999E-4,0.0012283554,0.0016915108,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",China,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,0.0201839,0.0420785,0.0640996,0.0858467,0.111625,0.132195,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",China,biomass,electricity,biomass (conv),1.44586E-6,0.01872,0.121906,0.229424,0.260119,0.323722,0.392679,0.453597,0.495993,0.532684,0.549363,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",China,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.750896,1.42505,1.97732,2.44086,2.92361,3.27603,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",China,coal,electricity,coal (conv pul),1.69114,7.2263,11.7485,14.8819,17.7181,19.4795,20.4733,20.6442,20.1781,19.4863,18.4547,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",China,gas,electricity,gas (CC),0.00690796,0.0341544,0.0,0.106125,0.211358,0.323572,0.446307,0.55776,0.654655,0.772285,0.862887,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",China,gas,electricity,gas (steam/CT),0.0030676,0.0501501,0.332899,0.463401,0.387787,0.391709,0.400009,0.378278,0.337243,0.307134,0.276592,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",China,geothermal,electricity,geothermal,2.05199E-4,4.14E-4,4.49998E-4,4.5E-4,0.0683141,0.113014,0.113034,0.113042,0.11304,0.113033,0.113007,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",China,hydro,electricity,hydro,0.456446,1.42964,2.56154,4.01311,4.01308,4.01308,4.01308,4.01308,4.01308,4.01308,4.01308,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",China,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,0.491565,1.07259,1.68722,2.25597,2.80872,3.45901,3.98773,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",China,nuclear,electricity,Gen_II_LWR,0.0,0.191117,0.265967,0.61484,0.568199,0.541549,0.502677,0.449484,0.382712,0.30742,0.232127,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",China,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.0064373,0.00999981,0.0144487,0.0182371,0.0212241,0.026521,0.028511,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",China,refined liquids,electricity,refined liquids (steam/CT),0.183375,0.182675,0.0541113,0.035915,0.0192861,0.0186624,0.0185695,0.0184446,0.0177374,0.0169691,0.0167584,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",China,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.0510067,0.358467,0.714979,0.987378,1.24145,1.63034,1.98067,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",China,solar,electricity,CSP,0.0,0.0,7.19997E-6,9.71999E-5,9.71999E-5,9.71999E-5,9.71999E-5,9.71999E-5,9.71999E-5,0.0,0.0,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",China,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,2.13901E-4,0.00106834,0.00377187,0.0105893,0.0248271,0.0519214,0.0835352,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",China,solar,electricity,PV,7.19997E-6,3.103E-4,0.00252469,0.16122,0.387785,0.8937839999999999,1.524965,2.04954,2.446195,2.701134,2.7686469999999996,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",China,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,1.65786E-4,5.4072E-4,0.001470271,0.003584741,0.007848590999999999,0.015997790999999997,0.025549455,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",China,wind,electricity,wind,7.19997E-6,0.0073015,0.160644,0.668767,1.151311,1.837651,2.585263,3.242057,3.783073,3.697244,3.63641,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",China,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,0.00145125,0.00893727,0.031456170000000006,0.07716157000000001,0.15454227,0.28450401999999997,0.42147199999999996,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",China,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,0.00100751,0.00351602,0.00844662,0.01588148,0.02594238,0.04096318,0.05447187,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Colombia,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,4.25199E-4,9.3358E-4,0.00156804,0.00234026,0.00321617,0.00413179,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Colombia,biomass,electricity,biomass (conv),9.86402E-4,0.00181081,0.0087012,0.00493558,0.00477707,0.00624361,0.00758504,0.00909334,0.0105551,0.0117196,0.0127062,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Colombia,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.00305693,0.0065737,0.0106237,0.0152967,0.0205194,0.0258553,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Colombia,coal,electricity,coal (conv pul),0.0133488,0.00888843,0.014742,0.0255239,0.0267328,0.0354947,0.0439274,0.0522523,0.0608083,0.0695805,0.0780532,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Colombia,gas,electricity,gas (CC),0.00176042,0.0144739,0.0151573,0.0359444,0.036153,0.0607593,0.0899287,0.122476,0.158225,0.199375,0.241873,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Colombia,gas,electricity,gas (steam/CT),0.014436,0.0121626,0.0279347,0.0286934,0.0273124,0.0409528,0.0552325,0.0694656,0.0832962,0.0980513,0.110602,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Colombia,geothermal,electricity,geothermal,0.0,0.0,0.0,0.0,2.25395E-4,0.00235243,0.00567845,0.0100594,0.0153009,0.0210486,0.0264978,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T15:24:23-07:00",Colombia,hydro,electricity,hydro,0.0989892,0.143291,0.145444,0.174845,0.184503,0.194161,0.203819,0.213477,0.223135,0.232793,0.242451,0.0,0.0,0.0,EJ,
