IRONSTL production by tech and vintage
scenario,region,sector,subsector,output,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"current_policies,date=2021-21-10T15:24:23-07:00",Africa_Western,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2005",0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Africa_Western,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2010",0.0,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Africa_Western,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2015",0.0,0.0,0.0,0.095,0.0768018,0.0467036,0.0169659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Africa_Western,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2020",0.0,0.0,0.0,0.0,0.00503174,0.00404485,0.00246295,8.94485E-4,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Africa_Western,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2025",0.0,0.0,0.0,0.0,0.0,0.0449051,0.0359411,0.0218794,0.00792727,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Africa_Western,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,0.115402,0.0919413,0.0558376,0.0202296,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Africa_Western,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246341,0.194897,0.118357,0.042887,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Africa_Western,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.451834,0.354971,0.215602,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Africa_Western,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.741557,0.578596,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Africa_Western,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09331,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Africa_Western,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2025",0.0,0.0,0.0,0.0,0.0,0.0562807,0.045697,0.0279409,0.0101919,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Africa_Western,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,0.327714,0.266031,0.162658,0.0593322,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Africa_Western,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833781,0.676691,0.413745,0.150927,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Africa_Western,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88832,1.53219,0.936857,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Africa_Western,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.70736,3.0076,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Africa_Western,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.37801,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Africa_Western,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=1975",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Africa_Western,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=1990",0.00548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Africa_Western,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2005",0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Africa_Western,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2010",0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Africa_Western,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2015",0.0,0.0,0.0,0.03,0.0245181,0.0149938,0.00547045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Africa_Western,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2020",0.0,0.0,0.0,0.0,0.00184007,0.00150376,9.19634E-4,3.35531E-4,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Africa_Western,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2025",0.0,0.0,0.0,0.0,0.0,0.0332325,0.0271582,0.0166091,0.00605979,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Africa_Western,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,0.139684,0.114153,0.0698113,0.0254704,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Africa_Western,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342686,0.280048,0.171265,0.0624848,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Africa_Western,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.732121,0.598291,0.365885,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Africa_Western,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36013,1.11148,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Africa_Western,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.20054,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"BLASTFUR CCS,year=2025",0.0,0.0,0.0,0.0,0.0,5.54289E-8,2.40841E-10,1.18735E-10,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"BLASTFUR CCS,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,1.51256E-7,5.29799E-10,2.72953E-10,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"BLASTFUR CCS,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8291E-7,5.3972E-10,2.82472E-10,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"BLASTFUR CCS,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9635E-7,4.95824E-10,2.67963E-10,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"BLASTFUR CCS,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42288E-7,5.40673E-10,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"BLASTFUR CCS,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70422E-7,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2025",0.0,0.0,0.0,0.0,0.0,9.2269E-4,7.54334E-4,4.61322E-4,1.68313E-4,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,0.00591831,0.00483841,0.00295899,0.00107959,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136345,0.0111466,0.00681687,0.00248714,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166916,0.0136458,0.0083453,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0228602,0.0186888,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0281797,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=1975",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=1990",2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2005",0.0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2010",0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2015",0.0,0.0,0.0,2.82,1.74038,1.41,0.51444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2025",0.0,0.0,0.0,0.0,0.0,0.863062,0.705617,0.431531,0.157444,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,1.65558,1.35356,0.827789,0.30202,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71322,1.40069,0.856612,0.312536,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67156,1.36663,0.835781,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96957,1.61027,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12374,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2025",0.0,0.0,0.0,0.0,0.0,0.00253276,0.0020707,0.00126637,4.62034E-4,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,0.00750717,0.00613762,0.00375354,0.00136948,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00971612,0.00794355,0.00485798,0.00177243,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010254,0.00838326,0.00512688,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121581,0.00993995,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0132244,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=1975",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=1990",1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2005",0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2010",0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2015",0.0,0.0,0.0,1.68,0.820527,0.637236,0.230463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2025",0.0,0.0,0.0,0.0,0.0,0.261898,0.161015,0.0973611,0.0351487,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,0.346228,0.210461,0.127357,0.0457954,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.344392,0.207143,0.124852,0.043852,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322965,0.19145,0.112714,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359216,0.204991,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35197,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2025",0.0,0.0,0.0,0.0,0.0,0.204831,0.138592,0.084449,0.0307831,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,0.574796,0.387499,0.236764,0.0866488,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.612759,0.412714,0.253176,0.0924169,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.620357,0.419115,0.256441,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.770537,0.520831,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8815,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=1975",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=1990",0.493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2005",0.0,0.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2010",0.0,0.0,0.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2015",0.0,0.0,0.0,0.529,0.326027,0.264162,0.0963958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2025",0.0,0.0,0.0,0.0,0.0,0.165333,0.135011,0.0825758,0.03013,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,0.330776,0.270137,0.165218,0.0602826,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353246,0.288508,0.176449,0.0643763,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353028,0.288342,0.176336,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.420814,0.343701,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446623,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2025",0.0,0.0,0.0,0.0,0.0,0.00661047,0.00540117,0.00330319,0.00120516,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,0.0335942,0.0274488,0.0167866,0.00612463,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0889372,0.0726672,0.0444409,0.0162143,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115313,0.0942182,0.0576207,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158452,0.129466,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197746,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=1975",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=1990",6.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2005",0.0,6.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2010",0.0,0.0,6.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2015",0.0,0.0,0.0,4.383,3.58315,2.19131,0.799495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2020",0.0,0.0,0.0,0.0,1.36791,1.11827,0.683888,0.249515,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2025",0.0,0.0,0.0,0.0,0.0,2.1129,1.72729,1.05634,0.385404,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,2.5558,2.08935,1.27776,0.466191,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.60988,2.13354,1.30479,0.476052,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44114,1.99559,1.22042,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65906,2.17372,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70899,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2020",0.0,0.0,0.0,0.0,0.00167209,0.00136688,8.35942E-4,3.04995E-4,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2025",0.0,0.0,0.0,0.0,0.0,0.016449,0.0134467,0.00822353,0.00300031,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T15:24:23-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,0.0397396,0.0324862,0.019867,0.00724828,0.0,0.0,0.0,0.0,Mt,
