"","region","year","scenario","input","value","share"
"322","Global",2020,"1p5","coal",31.923468351587,79.5460619812706
"323","Global",2020,"1p5","coal with CCS",0,0
"324","Global",2020,"1p5","electricity",4.88365185780332,12.1689557380584
"325","Global",2020,"1p5","gas",2.82034427741291,7.02765997192959
"326","Global",2020,"1p5","gas with CCS",0,0
"327","Global",2020,"1p5","hydrogen",0,0
"328","Global",2020,"1p5","refined liquids",0.490162152659388,1.22137320879103
"329","Global",2020,"1p5","refined liquids with CCS",0,0
"330","Global",2020,"1p5 delay","biomass",0.0144257325722,0.0359456282659119
"331","Global",2020,"1p5 delay","coal",31.923446113187,79.5459309403022
"332","Global",2020,"1p5 delay","coal with CCS",0,0
"333","Global",2020,"1p5 delay","electricity",4.88365747081583,12.1689581548383
"334","Global",2020,"1p5 delay","gas",2.82039670300636,7.02778392301841
"335","Global",2020,"1p5 delay","gas with CCS",0,0
"336","Global",2020,"1p5 delay","hydrogen",0,0
"337","Global",2020,"1p5 delay","refined liquids",0.490165887350942,1.22138135357522
"338","Global",2020,"1p5 delay","refined liquids with CCS",0,0
"339","Global",2025,"Ref","biomass",0.141512066834772,0.317498093281233
"340","Global",2025,"Ref","coal",36.2967562096359,81.4358177830066
"341","Global",2025,"Ref","electricity",5.31094406199286,11.9156949009502
"342","Global",2025,"Ref","gas",2.22134116405645,4.9838264671698
"343","Global",2025,"Ref","gas with CCS",0.000000062207395,0.00000013956922361648
"344","Global",2025,"Ref","hydrogen",0.0557399094797,0.125058699058763
"345","Global",2025,"Ref","refined liquids",0.544703904798803,1.22210391696411
"346","Global",2025,"1p5","biomass",1.3215490262354,3.80245159717231
"347","Global",2025,"1p5","coal",24.8356619734281,71.4588718715244
"348","Global",2025,"1p5","coal with CCS",0.01767087,0.0508438404637405
"349","Global",2025,"1p5","electricity",4.96613102204029,14.2888931561745
"350","Global",2025,"1p5","gas",2.54740891392016,7.32957983479403
"351","Global",2025,"1p5","gas with CCS",0.00274662833,0.00790278761734481
"352","Global",2025,"1p5","hydrogen",0.5169614612698,1.48743701146032
"353","Global",2025,"1p5","refined liquids",0.546907065909207,1.57359856122421
"354","Global",2025,"1p5","refined liquids with CCS",0.00014643734,0.000421339569183324
"355","Global",2025,"1p5 delay","biomass",0.1087575792595,0.264529544510872
"356","Global",2025,"1p5 delay","coal",32.339372741948,78.6586056754987
"357","Global",2025,"1p5 delay","coal with CCS",0,0
"358","Global",2025,"1p5 delay","electricity",5.24207989185182,12.750237873284
"359","Global",2025,"1p5 delay","gas",2.63431176100998,6.40739978753006
"360","Global",2025,"1p5 delay","gas with CCS",0,0
"361","Global",2025,"1p5 delay","hydrogen",0.243901946995,0.593239306935626
"362","Global",2025,"1p5 delay","refined liquids",0.545161126911382,1.32598781224072
"363","Global",2025,"1p5 delay","refined liquids with CCS",0,0
"364","Global",2030,"Ref","biomass",0.339453774350887,0.73025135760664
"365","Global",2030,"Ref","coal",37.5216243162366,80.7185518821629
"366","Global",2030,"Ref","electricity",5.60048169564029,12.0480597669388
"367","Global",2030,"Ref","gas",2.21406977988112,4.76302691194336
"368","Global",2030,"Ref","gas with CCS",0.000000177922664,0.000000382756878115268
"369","Global",2030,"Ref","hydrogen",0.182040086462976,0.391614500479838
"370","Global",2030,"Ref","refined liquids",0.62684140183354,1.34849519811149
"371","Global",2030,"1p5","biomass",2.16637008088071,7.39043639998838
"372","Global",2030,"1p5","coal",16.2066572664226,55.2880003472043
"373","Global",2030,"1p5","coal with CCS",0.080838876,0.275776783014686
"374","Global",2030,"1p5","electricity",5.70224820086404,19.4528640500341
"375","Global",2030,"1p5","gas",2.38929095485762,8.1509170565004
"376","Global",2030,"1p5","gas with CCS",0.01053227505,0.0359301993649051
"377","Global",2030,"1p5","hydrogen",2.10412788816539,7.17810104200034
"378","Global",2030,"1p5","refined liquids",0.652527151758579,2.22605567575824
"379","Global",2030,"1p5","refined liquids with CCS",0.00056235709,0.00191844613457639
"380","Global",2030,"1p5 delay","biomass",0.22406137669929,0.57457486617895
"381","Global",2030,"1p5 delay","coal",29.2555700541915,75.0219225486409
"382","Global",2030,"1p5 delay","coal with CCS",0,0
"383","Global",2030,"1p5 delay","electricity",5.51994628456787,14.1551500061841
"384","Global",2030,"1p5 delay","gas",2.63456146839621,6.75597385610801
"385","Global",2030,"1p5 delay","gas with CCS",0,0
"386","Global",2030,"1p5 delay","hydrogen",0.7616964515441,1.9532667484334
"387","Global",2030,"1p5 delay","refined liquids",0.600192539196903,1.53911197445462
"388","Global",2030,"1p5 delay","refined liquids with CCS",0,0
"389","Global",2035,"Ref","biomass",0.536389764103703,1.13865812139468
"390","Global",2035,"Ref","coal",37.48962638198,79.5836729271384
"391","Global",2035,"Ref","electricity",5.79836706760476,12.3088809559743
"392","Global",2035,"Ref","gas",2.22890177429212,4.73155395000802
"393","Global",2035,"Ref","gas with CCS",0.00000033589698,0.000000713048327587032
"394","Global",2035,"Ref","hydrogen",0.341980214382892,0.725961930153632
"395","Global",2035,"Ref","refined liquids",0.711917383923933,1.51127140228261
"396","Global",2035,"1p5","biomass",2.05223200390553,8.65507181438491
"397","Global",2035,"1p5","coal",8.82843147520067,37.2329776949309
"398","Global",2035,"1p5","coal with CCS",0.13958231,0.588673656179542
"399","Global",2035,"1p5","electricity",6.42531970464141,27.0981075084208
"400","Global",2035,"1p5","gas",1.80974398955695,7.63240421426929
"401","Global",2035,"1p5","gas with CCS",0.02152150164,0.0907646610583592
"402","Global",2035,"1p5","hydrogen",3.71283079050236,15.658471881007
"403","Global",2035,"1p5","refined liquids",0.720513382894465,3.03868912496702
"404","Global",2035,"1p5","refined liquids with CCS",0.001147496367,0.00483944478218359
"405","Global",2035,"1p5 delay","biomass",0.87230645458004,2.95633797846004
"406","Global",2035,"1p5 delay","coal",18.0865860800881,61.2973354129238
"407","Global",2035,"1p5 delay","coal with CCS",0.03811647,0.129180710831818
"408","Global",2035,"1p5 delay","electricity",5.7044695190265,19.3330449379568
"409","Global",2035,"1p5 delay","gas",2.0965199803112,7.10532589533369
"410","Global",2035,"1p5 delay","gas with CCS",0.00871506525,0.0295362693329334
"411","Global",2035,"1p5 delay","hydrogen",2.06038695282819,6.98286727902529
"412","Global",2035,"1p5 delay","refined liquids",0.638752932492958,2.16480061940019
"413","Global",2035,"1p5 delay","refined liquids with CCS",0.00046351377,0.00157089673542529
"414","Global",2040,"Ref","biomass",0.662831281819763,1.39504867743782
"415","Global",2040,"Ref","coal",37.1726509874378,78.2365875287458
"416","Global",2040,"Ref","electricity",6.06449879862565,12.7638378881558
