IRONSTL production by tech and vintage
scenario,region,sector,subsector,output,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00310939,0.00253683,8.11851E-4,1.09784E-7,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00184573,8.49536E-4,2.10522E-7,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47358E-5,3.25423E-9,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28299E-8,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=1975",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=1990",2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2005",0.0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2010",0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2015",0.0,0.0,0.0,2.82,2.30556,1.41,0.51444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2020",0.0,0.0,0.0,0.0,0.585019,0.478296,0.292509,0.106722,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2025",0.0,0.0,0.0,0.0,0.0,0.230882,0.188763,0.115441,0.0421187,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,1.1012,0.900316,0.550602,0.200888,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04844,0.857174,0.524218,0.191261,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.825063,0.67455,0.412531,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.657473,0.537533,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98178,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2020",0.0,0.0,0.0,0.0,3.45663E-4,2.82603E-4,1.72829E-4,6.30504E-5,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2025",0.0,0.0,0.0,0.0,0.0,5.34244E-4,4.36779E-4,2.67095E-4,9.73345E-5,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,0.00349364,0.00285607,0.0017449,3.81048E-4,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00170596,0.00139344,5.42222E-4,7.74598E-8,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46799E-4,1.90773E-4,5.08681E-8,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2587E-6,6.41456E-10,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64052E-9,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=1975",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=1990",1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2005",0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2010",0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2015",0.0,0.0,0.0,1.68,1.07902,0.668653,0.233889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2020",0.0,0.0,0.0,0.0,0.311415,0.20267,0.11883,0.0158752,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2025",0.0,0.0,0.0,0.0,0.0,0.0530601,0.0342495,0.0082516,0.00103487,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,0.151421,0.0427559,0.00929211,4.495E-5,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0427571,0.00492984,4.08136E-5,5.61823E-9,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138467,2.54651E-5,5.87781E-9,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27582E-4,1.04863E-10,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93308E-7,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2025",0.0,0.0,0.0,0.0,0.0,0.182263,0.146179,0.0878997,0.0317612,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,1.1235,0.890531,0.540097,0.194812,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.134,0.896497,0.542909,0.196996,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.938694,0.739609,0.450202,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.361258,0.285116,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07484,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=1975",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=1990",0.493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2005",0.0,0.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2010",0.0,0.0,0.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2015",0.0,0.0,0.0,0.529,0.431884,0.264229,0.0964039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2020",0.0,0.0,0.0,0.0,0.131235,0.107177,0.0655452,0.0238744,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2025",0.0,0.0,0.0,0.0,0.0,0.0672036,0.0548918,0.0335218,0.0122101,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,0.452968,0.369579,0.225699,0.0809841,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47138,0.384247,0.231666,0.0339215,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.614278,0.494916,0.133365,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.70559,0.663718,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63424,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2025",0.0,0.0,0.0,0.0,0.0,0.0192277,0.0157188,0.00960897,0.00349752,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,0.0867906,0.070927,0.0432884,0.00532215,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229902,0.187567,0.0428462,2.79913E-6,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261599,0.088096,1.02894E-5,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102208,7.78392E-7,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5074E-5,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=1975",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=1990",6.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2005",0.0,6.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2010",0.0,0.0,6.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2015",0.0,0.0,0.0,4.383,3.58317,2.19131,0.799494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2020",0.0,0.0,0.0,0.0,1.33573,1.09196,0.6678,0.242968,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2025",0.0,0.0,0.0,0.0,0.0,1.88827,1.54367,0.941794,0.33795,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,2.12339,1.73235,1.04446,0.0165269,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56445,0.455079,0.0140268,4.80271E-7,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1723,0.00817958,4.73615E-7,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00263284,1.40129E-8,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39491E-5,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2020",0.0,0.0,0.0,0.0,0.00162638,0.00132942,8.12985E-4,2.96644E-4,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2025",0.0,0.0,0.0,0.0,0.0,0.0113423,0.00927119,0.00567035,0.00206614,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,0.0219131,0.0179134,0.010943,0.00176307,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113604,0.0927815,0.027309,1.77329E-6,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0449909,0.0191955,2.26875E-6,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00153274,1.49653E-7,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21199E-5,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=1975",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=1990",0.869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2005",0.0,1.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2010",0.0,0.0,1.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2015",0.0,0.0,0.0,1.017,0.821222,0.501316,0.183055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2020",0.0,0.0,0.0,0.0,0.338453,0.272801,0.166972,0.061057,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2025",0.0,0.0,0.0,0.0,0.0,0.429475,0.347101,0.212686,0.0763889,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,0.479814,0.389072,0.234757,0.0277015,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.553279,0.444046,0.0973942,1.83312E-5,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.457657,0.146079,4.89838E-5,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0741902,1.53747E-5,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.91728E-5,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2025",0.0,0.0,0.0,0.0,0.0,0.0475956,0.0314037,0.0229277,0.00836086,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,0.114164,0.090402,0.055262,0.019421,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30894,0.245687,0.145498,0.0511845,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.492979,0.383009,0.22702,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26888,0.967347,0.0,0.0,0.0,Mt,
"1p5C_delay_no_css_steel_sector,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782915,0.0,0.0,0.0,Mt,
