"","region","scenario","sector","subsector","input","technology","Units","year","value","input2"
"2390","India","1p5","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","EJ",2045,0.000016552842,"refined liquids with CCS"
"2391","India","1p5 delay","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","EJ",2045,0.00004272033,"refined liquids with CCS"
"2392","India","1p5","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2045,0.01262047,"coal"
"2393","India","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2045,0.10068706,"coal"
"2394","India","Ref","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2045,0.7133862,"coal"
"2395","India","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2045,0.0005065604,"electricity"
"2396","India","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2045,0.00404138,"electricity"
"2397","India","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2045,0.028633817,"electricity"
"2398","India","1p5","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2045,0.003048322,"hydrogen"
"2399","India","1p5 delay","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2045,0.024319715,"hydrogen"
"2400","India","Ref","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2045,0.17230965,"hydrogen"
"2401","India","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2045,0.000009240415,"refined liquids"
"2402","India","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2045,0.00007372078,"refined liquids"
"2403","India","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2045,0.0005223252,"refined liquids"
"2404","India","1p5","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2045,0.000009240415,"gas"
"2405","India","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2045,0.00007372078,"gas"
"2406","India","Ref","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2045,0.0005223252,"gas"
"2407","India","1p5","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2045,0.2297651,"coal"
"2408","India","1p5 delay","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2045,0.6567499,"coal"
"2409","India","Ref","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2045,2.068395,"coal"
"2410","India","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2045,0.08784206,"electricity"
"2411","India","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2045,0.2510835,"electricity"
"2412","India","Ref","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2045,0.7907737,"electricity"
"2413","India","1p5","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2045,0.01836038,"refined liquids"
"2414","India","1p5 delay","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2045,0.05248054,"refined liquids"
"2415","India","Ref","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2045,0.1652843,"refined liquids"
"2416","India","1p5","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2045,0.0006179763,"gas"
"2417","India","1p5 delay","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2045,0.001766392,"gas"
"2418","India","Ref","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2045,0.005563151,"gas"
"2419","India","1p5","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","EJ",2045,1.31472678,"coal with CCS"
"2420","India","1p5 delay","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","EJ",2045,1.059206,"coal with CCS"
"2421","India","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2045,0.50263571,"electricity"
"2422","India","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2045,0.4049478,"electricity"
"2423","India","1p5","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","EJ",2045,0.105058979,"refined liquids with CCS"
"2424","India","1p5 delay","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","EJ",2045,0.0846404,"refined liquids with CCS"
"2425","India","1p5","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","EJ",2045,0.0035360918,"gas with CCS"
"2426","India","1p5 delay","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","EJ",2045,0.002848839,"gas with CCS"
"2427","India","1p5","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2045,0.4633188,"electricity"
"2428","India","1p5 delay","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2045,0.3889028,"electricity"
"2429","India","Ref","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2045,0.2989598,"electricity"
"2430","India","1p5","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2045,0.01829609,"refined liquids"
"2431","India","1p5 delay","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2045,0.01535749,"refined liquids"
"2432","India","Ref","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2045,0.01180567,"refined liquids"
"2433","India","1p5","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2045,0.171881334,"electricity"
"2434","India","1p5 delay","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2045,0.128935412,"electricity"
"2435","India","Ref","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2045,0.011431973,"electricity"
"2436","India","1p5","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2045,0.76207809,"hydrogen"
"2437","India","1p5 delay","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2045,0.57166634,"hydrogen"
"2438","India","Ref","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2045,0.050686381,"hydrogen"
"2439","India","1p5","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2050,0.000017337847,"biomass"
"2440","India","1p5 delay","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2050,0.0000057259144,"biomass"
"2441","India","Ref","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2050,0.16308692,"biomass"
"2442","India","1p5","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2050,0.00000056649552,"electricity"
"2443","India","1p5 delay","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2050,0.00000018708833,"electricity"
"2444","India","Ref","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2050,0.005328689,"electricity"
"2445","India","1p5","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2050,0.000000010297427,"refined liquids"
"2446","India","1p5 delay","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2050,0.000000003391943,"refined liquids"
"2447","India","Ref","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2050,0.00009720352,"refined liquids"
"2448","India","1p5","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2050,0.000000010297427,"gas"
"2449","India","1p5 delay","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2050,0.000000003391943,"gas"
"2450","India","Ref","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2050,0.00009720352,"gas"
"2451","India","1p5","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2050,0.000000076878936,"coal"
"2452","India","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2050,0.00000004153531,"coal"
"2453","India","Ref","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2050,7.962295,"coal"
"2454","India","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2050,0.00000000169587,"electricity"
"2455","India","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2050,0.000000000841783,"electricity"
"2456","India","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2050,0.17700173,"electricity"
"2457","India","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2050,0,"refined liquids"
"2458","India","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2050,0,"refined liquids"
"2459","India","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2050,0.000353715,"refined liquids"
"2460","India","1p5","iron and steel","BLASTFUR","coal with CCS","BLASTFUR CCS","EJ",2050,0.013827068,"coal with CCS"
"2461","India","1p5 delay","iron and steel","BLASTFUR","coal with CCS","BLASTFUR CCS","EJ",2050,0.014420726,"coal with CCS"
"2462","India","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","EJ",2050,0.000307376,"electricity"
"2463","India","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","EJ",2050,0.0003205724,"electricity"
"2464","India","1p5","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","EJ",2050,0.0000006142514,"refined liquids with CCS"
"2465","India","1p5 delay","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","EJ",2050,0.0000006406232,"refined liquids with CCS"
"2466","India","1p5","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2050,0.000068911523,"coal"
"2467","India","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2050,0.000039489335,"coal"
"2468","India","Ref","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2050,0.9436323,"coal"
"2469","India","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2050,0.0000027659703,"electricity"
"2470","India","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2050,0.0000015850231,"electricity"
"2471","India","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2050,0.0378754,"electricity"
"2472","India","1p5","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2050,0.000016644758,"hydrogen"
"2473","India","1p5 delay","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2050,0.000009538163,"hydrogen"
"2474","India","Ref","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2050,0.2279228,"hydrogen"
"2475","India","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2050,0.000000050455457,"refined liquids"
"2476","India","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2050,0.000000028913209,"refined liquids"
"2477","India","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2050,0.0006909056,"refined liquids"
"2478","India","1p5","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2050,0.000000050455457,"gas"
"2479","India","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2050,0.000000028913209,"gas"
"2480","India","Ref","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2050,0.0006909056,"gas"
"2481","India","1p5","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2050,0.00183473,"coal"
"2482","India","1p5 delay","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2050,0.0009528811,"coal"
"2483","India","Ref","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2050,2.3147927,"coal"
"2484","India","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2050,0.0007014398,"electricity"
"2485","India","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2050,0.0003642982,"electricity"
"2486","India","Ref","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2050,0.884974,"electricity"
"2487","India","1p5","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2050,0.0001466122,"refined liquids"
"2488","India","1p5 delay","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2050,0.00007614416,"refined liquids"
"2489","India","Ref","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2050,0.1849737,"refined liquids"
"2490","India","1p5","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2050,0.000004934679,"gas"
"2491","India","1p5 delay","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2050,0.00000256287,"gas"
"2492","India","Ref","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2050,0.006225866,"gas"
"2493","India","1p5","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","EJ",2050,1.2828052,"coal with CCS"
"2494","India","1p5 delay","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","EJ",2050,1.1427599,"coal with CCS"
"2495","India","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2050,0.49043216,"electricity"
"2496","India","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2050,0.436891,"electricity"
"2497","India","1p5","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","EJ",2050,0.10250829,"refined liquids with CCS"
"2498","India","1p5 delay","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","EJ",2050,0.09131721,"refined liquids with CCS"
"2499","India","1p5","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","EJ",2050,0.0034502356,"gas with CCS"
"2500","India","1p5 delay","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","EJ",2050,0.003073563,"gas with CCS"
"2501","India","1p5","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2050,0.548107,"electricity"
"2502","India","1p5 delay","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2050,0.5601168,"electricity"
"2503","India","Ref","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2050,0.3286551,"electricity"
"2504","India","1p5","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2050,0.02164431,"refined liquids"
"2505","India","1p5 delay","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2050,0.0221186,"refined liquids"
"2506","India","Ref","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2050,0.01297834,"refined liquids"
"2507","India","1p5","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2050,0.26522675,"electricity"
"2508","India","1p5 delay","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2050,0.29834246,"electricity"
"2509","India","Ref","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2050,0.013438994,"electricity"
"2510","India","1p5","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2050,1.17594756,"hydrogen"
"2511","India","1p5 delay","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2050,1.32277243,"hydrogen"
"2512","India","Ref","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2050,0.05958495,"hydrogen"
"2513","Japan","1p5","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2015,0,"biomass"
"2514","Japan","1p5 delay","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2015,0,"biomass"
"2515","Japan","Ref","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2015,0,"biomass"
"2516","Japan","1p5","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2015,0,"electricity"
"2517","Japan","1p5 delay","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2015,0,"electricity"
"2518","Japan","Ref","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2015,0,"electricity"
"2519","Japan","1p5","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2015,0,"refined liquids"
"2520","Japan","1p5 delay","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2015,0,"refined liquids"
"2521","Japan","Ref","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2015,0,"refined liquids"
"2522","Japan","1p5","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2015,0,"gas"
"2523","Japan","1p5 delay","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2015,0,"gas"
"2524","Japan","Ref","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2015,0,"gas"
"2525","Japan","1p5","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2015,1.39396,"coal"
"2526","Japan","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2015,1.39396,"coal"
"2527","Japan","Ref","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2015,1.39396,"coal"
"2528","Japan","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2015,0.148145,"electricity"
"2529","Japan","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2015,0.148145,"electricity"
"2530","Japan","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2015,0.148145,"electricity"
"2531","Japan","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2015,0.00149224,"refined liquids"
"2532","Japan","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2015,0.00149224,"refined liquids"
"2533","Japan","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2015,0.00149224,"refined liquids"
"2534","Japan","1p5","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2015,0.00035684,"gas"
"2535","Japan","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2015,0.00035684,"gas"
"2536","Japan","Ref","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2015,0.00035684,"gas"
