elec gen by gen tech
scenario,region,subsector,output,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Eastern,biomass,electricity,biomass (conv CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00960105,0.0258282,0.0411649,0.0442277,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Eastern,biomass,electricity,biomass (conv),0.0,0.0,8.89178E-4,5.03986E-4,0.0011542,0.00213476,0.00404346,0.00513486,0.00183172,6.64907E-5,8.67642E-9,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Eastern,coal,electricity,coal (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00721076,0.0187749,0.0295828,0.0221729,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Eastern,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.00586126,0.0137085,0.014631,0.00847447,5.06228E-4,7.45851E-8,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Eastern,coal,electricity,coal (conv pul CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00917276,0.021631,0.0310249,0.0136163,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Eastern,coal,electricity,coal (conv pul),0.428483,0.180042,0.242835,0.199359,0.219483,0.230682,0.242451,0.147399,0.0457907,0.00195737,2.69324E-7,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Eastern,gas,electricity,gas (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0660236,0.143768,0.212631,0.192174,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Eastern,gas,electricity,gas (CC),0.0752631,0.0,0.0,0.0,0.0102595,0.0244479,0.0541008,0.059068,0.0560301,0.0264021,3.08543E-5,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Eastern,gas,electricity,gas (steam/CT),0.173926,0.230757,0.184956,0.164523,0.144659,0.149511,0.154155,0.0773534,0.0341468,0.00481448,3.30443E-6,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Eastern,geothermal,electricity,geothermal,0.0,0.0,0.0,0.0,0.00298649,0.00598961,0.00924952,0.00967606,0.00967235,0.00967082,0.00965666,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Eastern,hydro,electricity,hydro,0.0388476,0.0459936,0.0489744,0.0207792,0.0215649,0.0223507,0.0231364,0.0239221,0.0247079,0.0254936,0.0262793,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Eastern,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,0.0376644,0.0678956,0.106059,0.241575,0.39958,0.556962,0.948507,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Eastern,nuclear,electricity,Gen_II_LWR,0.274249,0.319513,0.320939,0.315449,0.291519,0.277846,0.257903,0.230611,0.196354,0.157724,0.119095,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Eastern,refined liquids,electricity,refined liquids (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00563417,0.0107605,0.0146077,0.0101406,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Eastern,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,8.35568E-4,0.00161176,0.00342998,0.00207915,0.0013012,2.64953E-4,3.51484E-7,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Eastern,refined liquids,electricity,refined liquids (steam/CT),0.255453,0.00540345,0.00492108,0.00326871,0.00232575,0.00298787,0.00378594,0.00247818,0.00155688,3.75298E-4,5.67718E-7,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Eastern,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,3.6867E-4,0.00312553,0.00824149,0.00876178,0.0087712,0.0108152,0.00527555,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Eastern,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,3.39037E-5,1.43402E-4,5.49113E-4,0.00838826,0.0370116,0.0903554,0.321332,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Eastern,solar,electricity,PV,0.0,0.0,0.0,0.00175315,0.0034054899999999997,0.0074349099999999994,0.016847,0.0338277,0.046681600000000004,0.05549595,0.06604391,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Eastern,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,1.09235E-6,3.08977E-6,8.88882E-6,1.0996782E-4,4.6633382E-4,0.00113336582,0.00406458347,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Eastern,wind,electricity,wind,0.0,1.40396E-4,1.87195E-4,0.00400309,0.00891288,0.01732477,0.033421469999999995,0.08942357,0.14406966999999998,0.18881588,0.27644639,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Eastern,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,7.38684E-6,4.9541839999999997E-5,2.6448684E-4,0.00298848684,0.01157821684,0.02870093,0.10349847499999999,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Eastern,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,5.40286E-6,1.928176E-5,6.211616E-5,4.3518216E-4,0.00130979816,0.00269532816,0.0078486553,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,biomass,electricity,biomass (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00174352,0.00817855,0.0199025,0.0400468,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,4.21284E-4,0.00103505,0.00145835,0.00120603,1.06952E-4,2.19151E-8,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,biomass,electricity,biomass (conv CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00686479,0.0283728,0.0547451,0.057264,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,biomass,electricity,biomass (conv),0.0,4.31993E-5,1.00798E-4,4.57191E-4,0.00119784,0.00257229,0.00454714,0.00542326,0.00230255,9.81221E-5,1.80596E-8,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,coal,electricity,coal (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161035,0.0660685,0.131008,0.117742,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.0254938,0.0525431,0.0517835,0.0331912,0.00241729,5.26333E-7,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,coal,electricity,coal (conv pul CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0199285,0.072599,0.127638,0.0725453,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,coal,electricity,coal (conv pul),0.231688,0.307824,0.366178,0.452179,0.520822,0.583261,0.633646,0.440516,0.1782,0.00901714,1.83105E-6,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,gas,electricity,gas (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0271336,0.128719,0.317974,0.481626,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,gas,electricity,gas (CC),0.0315041,0.233906,0.256639,0.291445,0.328696,0.404406,0.479517,0.47529,0.448383,0.250546,5.33387E-4,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,gas,electricity,gas (steam/CT),0.0140465,0.024721,0.0955639,0.0630754,0.0548124,0.0581318,0.0603915,0.041542,0.025696,0.00478049,4.73695E-6,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,geothermal,electricity,geothermal,2.87998E-4,3.38395E-4,0.00240475,0.0123297,0.0176424,0.0253357,0.0335853,0.0493433,0.0573365,0.0573791,0.0573456,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,hydro,electricity,hydro,0.147445,0.262537,0.337874,0.356594,0.365473,0.376134,0.386795,0.397456,0.408117,0.418778,0.429438,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,0.0363393,0.0775315,0.117934,0.205299,0.409253,0.708552,1.38048,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,refined liquids,electricity,refined liquids (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00332412,0.00917151,0.0154452,0.0168787,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,6.91725E-4,0.00137634,0.00228457,0.00101584,9.86123E-4,2.88847E-4,6.43953E-7,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,refined liquids,electricity,refined liquids (steam/CT),0.0257903,0.0251024,0.00898902,0.00786944,0.00396456,0.00387097,0.00371844,0.00282561,0.00181169,4.59861E-4,1.43656E-6,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.00215543,0.0148957,0.0371919,0.0866433,0.106947,0.140504,0.124894,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,6.16933E-6,4.046E-5,1.5118E-4,0.0013541,0.0102018,0.0363946,0.157137,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,solar,electricity,PV,0.0,0.0,0.0,0.00102598,0.0039681,0.015434199999999999,0.038044800000000004,0.073851,0.1272772,0.19067442,0.273006,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,2.06088E-6,8.54622E-6,2.495402E-5,1.8576202E-4,0.00132779202,0.00472336202,0.02061120114,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,wind,electricity,wind,0.0,2.48396E-4,0.0110014,0.0452475,0.060389000000000005,0.0840226,0.1116303,0.156399,0.2232578,0.2529841,0.3431516,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,3.78775E-5,2.158175E-4,7.258964999999999E-4,0.0036720065,0.016143606499999998,0.042412529000000004,0.117952589,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,1.79855E-5,6.35126E-5,1.579781E-4,6.646080999999999E-4,0.0029439881000000003,0.0080821081,0.0253944226,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",European Free Trade Association,biomass,electricity,biomass (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00200249,0.00476588,0.00788576,0.0132281,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",European Free Trade Association,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,0.00129035,0.00257178,0.00276464,0.00154595,6.8886E-5,6.33986E-9,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",European Free Trade Association,biomass,electricity,biomass (conv CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00991994,0.0268166,0.0452067,0.0504598,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",European Free Trade Association,biomass,electricity,biomass (conv),0.00165601,0.00277206,0.00294109,0.00230375,0.00446733,0.00956039,0.0142954,0.011304,0.00334957,9.55435E-5,8.56476E-9,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",European Free Trade Association,coal,electricity,coal (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01039E-4,4.97646E-4,7.83146E-4,3.60647E-4,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",European Free Trade Association,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,4.83139E-4,9.43868E-4,7.40389E-4,2.4953E-4,9.6828E-6,1.58688E-9,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",European Free Trade Association,coal,electricity,coal (conv pul CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48073E-4,5.61998E-4,8.06004E-4,2.0055E-4,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",European Free Trade Association,coal,electricity,coal (conv pul),3.38403E-4,4.75211E-4,4.85982E-4,5.4354E-4,0.00157621,0.00310487,0.00440514,0.00268886,7.33442E-4,2.59522E-5,4.22245E-9,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",European Free Trade Association,gas,electricity,gas (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00207334,0.0044751,0.00745995,0.00870327,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",European Free Trade Association,gas,electricity,gas (CC),0.0,0.0,0.0085027,3.16018E-4,0.00104147,0.00294547,0.00536041,0.00469972,0.00358031,0.00113868,1.28954E-6,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",European Free Trade Association,gas,electricity,gas (steam/CT),7.12806E-4,0.00230045,0.00333726,7.67463E-4,0.00151542,0.00281869,0.00377124,0.00123557,5.09875E-4,8.3275E-5,7.56867E-8,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",European Free Trade Association,geothermal,electricity,geothermal,0.00108001,0.00596893,0.0160734,0.0180088,0.0249273,0.0252935,0.0253124,0.0253258,0.0253334,0.0253567,0.0253487,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",European Free Trade Association,hydro,electricity,hydro,0.558752,0.626339,0.595411,0.681628,0.681628,0.681628,0.681628,0.681628,0.681628,0.681628,0.681628,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",European Free Trade Association,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,0.0161749,0.0470111,0.0720232,0.107718,0.140579,0.169925,0.220098,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",European Free Trade Association,nuclear,electricity,Gen_II_LWR,0.0850904,0.0840295,0.0948169,0.0831113,0.0768066,0.0732041,0.0679496,0.0607592,0.0517333,0.0415556,0.0313778,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",European Free Trade Association,refined liquids,electricity,refined liquids (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6395E-4,1.96876E-4,2.42324E-4,1.9211E-4,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",European Free Trade Association,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,4.29238E-5,1.46528E-4,1.99465E-4,4.21523E-5,2.34364E-5,5.06029E-6,8.17056E-9,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",European Free Trade Association,refined liquids,electricity,refined liquids (steam/CT),0.00107641,3.09607E-4,1.69194E-4,1.40385E-4,1.42436E-4,1.95715E-4,1.88049E-4,5.07764E-5,2.79515E-5,6.86947E-6,1.45762E-8,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",European Free Trade Association,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,2.16188E-5,8.04224E-6,1.62618E-5,3.59362E-5,6.16485E-5,6.58758E-5,9.96036E-6,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",European Free Trade Association,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,7.63897E-6,1.27649E-4,4.02239E-4,0.00123001,0.00252607,0.00434285,0.0110293,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",European Free Trade Association,solar,electricity,PV,3.60003E-6,7.56017E-5,3.38387E-4,0.00402796,0.00814642,0.012121159999999999,0.01501373,0.01860169,0.021513650000000002,0.01953474,0.016178352,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",European Free Trade Association,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,3.61738E-6,3.5791680000000004E-5,9.347378E-5,2.5033078E-4,4.8746678E-4,8.2131478E-4,0.0020663774,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",European Free Trade Association,wind,electricity,wind,0.0,0.00182524,0.00329748,0.00948856,0.02852056,0.09434476,0.16413926,0.25804346,0.33376016,0.3864978,0.4365401,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",European Free Trade Association,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,4.71227E-5,6.382107000000001E-4,0.0025397307000000003,0.0109245907,0.0287251907,0.057630268,0.14174537999999998,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",European Free Trade Association,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,2.13736E-5,1.488306E-4,4.110806E-4,0.0012787126,0.0027586926000000003,0.004800842600000001,0.010265109,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",India,biomass,electricity,biomass (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0467642,0.279719,0.661662,1.34968,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",India,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,0.0332777,0.0696866,0.0822062,0.0770045,0.012332,2.44347E-6,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",India,biomass,electricity,biomass (conv CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18367,0.872073,1.48177,1.52474,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",India,biomass,electricity,biomass (conv),0.0,0.017604,0.0509399,0.0938303,0.0833996,0.209928,0.332321,0.374624,0.20451,0.0136016,2.33835E-6,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",India,coal,electricity,coal (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165856,0.957476,1.94088,1.88035,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",India,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.47722,0.965769,0.978623,0.777043,0.106651,2.1238E-5,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",India,coal,electricity,coal (conv pul CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200661,0.999017,1.75544,1.06781,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",India,coal,electricity,coal (conv pul),0.689878,1.72254,2.36863,3.71541,4.38768,5.75063,6.90827,5.95126,3.4077,0.316855,5.80784E-5,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",India,gas,electricity,gas (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119132,0.584055,1.21129,1.85945,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",India,gas,electricity,gas (CC),0.0,0.217786,0.0,0.0741009,0.104432,0.234581,0.416087,0.420525,0.425103,0.346145,0.00126728,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",India,gas,electricity,gas (steam/CT),0.0358488,0.0538954,0.410594,0.166537,0.18226,0.27773,0.359784,0.312442,0.236691,0.0780493,7.58776E-5,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",India,geothermal,electricity,geothermal,0.0,0.0,0.0,0.0,0.0220419,0.0557636,0.0557551,0.0557559,0.0556555,0.0556319,0.0556091,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",India,hydro,electricity,hydro,0.257962,0.389236,0.449719,0.491382,0.541944,0.592507,0.643069,0.693632,0.744194,0.794756,0.845319,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",India,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,0.0599783,0.203596,0.342537,0.516705,1.19959,2.33865,5.52885,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",India,nuclear,electricity,Gen_II_LWR,0.0221076,0.0623663,0.0945575,0.13469,0.124473,0.118635,0.110119,0.0984664,0.0838392,0.0673451,0.050851,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",India,refined liquids,electricity,refined liquids (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138209,0.576816,1.02912,1.16481,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",India,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.0278019,0.118513,0.20627,0.129749,0.1094,0.0402906,9.82216E-5,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",India,refined liquids,electricity,refined liquids (steam/CT),0.0479231,0.0913175,0.0878147,0.0831455,0.0516327,0.12757,0.165338,0.144951,0.106687,0.0424405,1.36505E-4,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",India,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.0517833,0.276746,0.505968,1.87233,2.98765,4.17919,2.4547,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",India,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,5.60242E-5,8.25246E-4,0.00412911,0.0279718,0.221738,0.802388,4.12545,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",India,solar,electricity,PV,0.0,1.08E-5,4.53599E-4,0.0375119,0.0891226,0.3598776,0.6945706,0.8987866,1.6085175999999999,2.5259577,3.585737,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",India,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,3.77124E-5,3.308694E-4,0.0013174624,0.007740102400000001,0.0581380024,0.2098180024,1.09096829,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",India,wind,electricity,wind,1.152E-4,0.0223596,0.0707651,0.149987,0.250166,0.602771,1.001861,1.2569339999999998,1.9337199999999997,2.642251,4.260252,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",India,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,2.12975E-4,0.0034073050000000002,0.014768005,0.062871305,0.32258830499999996,0.8416983299999999,2.241504,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",India,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,1.54889E-4,0.001351839,0.004371029,0.016321629,0.096658929,0.291505929,1.01021004,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Indonesia,biomass,electricity,biomass (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029196,0.0165522,0.0440978,0.110143,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Indonesia,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,8.23902E-4,0.00233188,0.00306923,0.00313615,5.18438E-4,7.0315E-8,0.0,0.0,0.0,EJ,
