hydrogen production by tech
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Canada,H2 forecourt production,electricity,electrolysis,0.0,0.0,1.38977E-5,2.26842E-4,7.1126E-4,0.00154704,0.00256616,0.00409099,0.0103896,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Canada,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,5.33437E-4,0.00372443,0.00782504,0.0118761,0.01222,0.00491682,0.00149385,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Central America and Caribbean,H2 central production,biomass,biomass to H2,0.0,0.0,3.78118E-5,8.38189E-6,1.64507E-6,6.55482E-7,1.15556E-7,4.03276E-10,0.0,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Central America and Caribbean,H2 central production,biomass,biomass to H2 CCS,0.0,0.0,0.0,0.00204326,0.012226,0.0363021,0.0606053,0.0757352,0.105663,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Central America and Caribbean,H2 central production,coal,coal chemical CCS,0.0,0.0,0.0,0.00124411,0.00573296,0.0159611,0.0291067,0.0356063,0.024412,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Central America and Caribbean,H2 central production,electricity,electrolysis,0.0,0.0,1.11651E-6,1.08872E-5,4.91453E-5,1.48831E-4,3.21984E-4,6.53078E-4,0.00136208,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Central America and Caribbean,H2 central production,gas,natural gas steam reforming,0.0,0.0,3.79007E-4,3.03539E-4,2.44734E-4,2.20283E-4,7.8827E-5,9.10575E-7,3.01027E-9,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Central America and Caribbean,H2 central production,gas,natural gas steam reforming CCS,0.0,0.0,0.0,0.00117648,0.00725944,0.0197638,0.0351678,0.0579673,0.0602254,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Central America and Caribbean,H2 central production,nuclear,thermal splitting,0.0,0.0,1.90794E-5,2.17798E-4,0.00100071,0.0025803,0.00469222,0.00868508,0.0162309,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Central America and Caribbean,H2 central production,solar,electrolysis,0.0,0.0,7.70392E-6,1.35469E-4,9.35815E-4,0.00355674,0.00880563,0.0213632,0.0521547,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Central America and Caribbean,H2 central production,wind,electrolysis,0.0,0.0,1.02356E-5,1.49443E-4,8.58059E-4,0.00267719,0.00543886,0.010894,0.0215824,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Central America and Caribbean,H2 forecourt production,electricity,electrolysis,0.0,0.0,5.47481E-6,7.61375E-5,3.48801E-4,0.0010301,0.00203969,0.00325251,0.00684588,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Central America and Caribbean,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,3.56195E-4,0.00219673,0.00765488,0.0153549,0.0176889,0.00733694,0.00184969,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Central Asia,H2 central production,biomass,biomass to H2,0.0,0.0,8.49809E-5,1.81461E-5,1.65667E-6,8.03862E-7,1.73002E-7,6.41786E-10,0.0,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Central Asia,H2 central production,biomass,biomass to H2 CCS,0.0,0.0,0.0,0.00408616,0.013603,0.0348301,0.0648644,0.097283,0.155099,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Central Asia,H2 central production,coal,coal chemical CCS,0.0,0.0,0.0,0.00336189,0.00884709,0.0222936,0.0450377,0.0621389,0.0499794,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Central Asia,H2 central production,electricity,electrolysis,0.0,0.0,4.41653E-6,3.20428E-5,8.81414E-5,2.33198E-4,4.80404E-4,8.75957E-4,0.00170024,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Central Asia,H2 central production,gas,natural gas steam reforming,0.0,0.0,9.12378E-4,6.78095E-4,2.58324E-4,2.27829E-4,9.27894E-5,1.1975E-6,4.88981E-9,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Central Asia,H2 central production,gas,natural gas steam reforming CCS,0.0,0.0,0.0,0.00290871,0.00972963,0.0238959,0.0460594,0.0835249,0.111368,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Central Asia,H2 central production,nuclear,thermal splitting,0.0,0.0,4.35021E-5,4.68617E-4,0.00114482,0.00281875,0.00580014,0.0121138,0.0287445,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Central Asia,H2 central production,solar,electrolysis,0.0,0.0,1.75654E-5,2.91476E-4,0.00107058,0.00388543,0.0108848,0.029797,0.0923646,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Central Asia,H2 central production,wind,electrolysis,0.0,0.0,2.3704E-5,3.27258E-4,0.00100525,0.00303233,0.00706071,0.0161173,0.0413262,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Central Asia,H2 forecourt production,electricity,electrolysis,0.0,0.0,1.93503E-5,2.12764E-4,5.78278E-4,0.0015001,0.00292076,0.00443209,0.00867563,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Central Asia,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,7.78787E-4,0.00470868,0.00853672,0.0159611,0.0205717,0.00966142,0.00295607,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",China,H2 central production,biomass,biomass to H2,0.0,0.0,3.93376E-4,2.77441E-4,5.89398E-5,2.17773E-5,3.498E-6,7.39157E-9,0.0,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",China,H2 central production,biomass,biomass to H2 CCS,0.0,0.0,0.0,0.0776007,0.406545,0.795134,0.971469,1.16367,1.49699,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",China,H2 central production,coal,coal chemical CCS,0.0,0.0,0.0,0.0483292,0.225201,0.492109,0.720248,0.687738,0.336208,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",China,H2 central production,electricity,electrolysis,0.0,0.0,2.26891E-5,5.41456E-4,0.00245656,0.00515958,0.00784159,0.0118296,0.0172957,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",China,H2 central production,gas,natural gas steam reforming,0.0,0.0,0.00314735,0.0101864,0.00835236,0.00591467,0.00176922,1.84141E-5,4.29715E-8,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",China,H2 central production,gas,natural gas steam reforming CCS,0.0,0.0,0.0,0.036704,0.221502,0.448066,0.613605,0.794142,0.67446,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",China,H2 central production,nuclear,thermal splitting,0.0,0.0,1.80403E-4,0.0074258,0.0340366,0.0670553,0.0960085,0.141177,0.198471,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",China,H2 central production,solar,electrolysis,0.0,0.0,7.28436E-5,0.00461879,0.0318295,0.0924305,0.180174,0.347261,0.637748,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",China,H2 central production,wind,electrolysis,0.0,0.0,7.62697E-5,0.00371054,0.0194541,0.0446752,0.0708933,0.114577,0.168787,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",China,H2 forecourt production,electricity,electrolysis,0.0,0.0,8.92519E-5,0.0032687,0.0149815,0.0313207,0.0451188,0.0563026,0.084528,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",China,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,0.00201333,0.0477701,0.177649,0.289377,0.289503,0.112532,0.0225192,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Colombia,H2 central production,biomass,biomass to H2,0.0,0.0,1.0227E-5,1.89267E-6,1.30741E-7,5.00349E-8,1.08443E-8,0.0,0.0,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Colombia,H2 central production,biomass,biomass to H2 CCS,0.0,0.0,0.0,8.02021E-4,0.00351967,0.0083827,0.0143227,0.0254127,0.0475119,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Colombia,H2 central production,coal,coal chemical CCS,0.0,0.0,0.0,4.60245E-4,0.00134782,0.00311389,0.0056959,0.00731419,0.00495332,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Colombia,H2 central production,electricity,electrolysis,0.0,0.0,5.69645E-7,4.22495E-6,1.34097E-5,3.42626E-5,7.60256E-5,1.62232E-4,2.97294E-4,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Colombia,H2 central production,gas,natural gas steam reforming,0.0,0.0,1.01101E-4,9.25718E-5,3.88696E-5,3.07246E-5,1.27353E-5,1.62234E-7,5.47685E-10,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Colombia,H2 central production,gas,natural gas steam reforming CCS,0.0,0.0,0.0,3.96479E-4,0.00150033,0.00334583,0.00602694,0.0105657,0.0107445,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Colombia,H2 central production,nuclear,thermal splitting,0.0,0.0,4.96599E-6,6.61746E-5,1.79353E-4,3.99441E-4,7.84365E-4,0.00158095,0.00292996,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Colombia,H2 central production,solar,electrolysis,0.0,0.0,2.00518E-6,4.11602E-5,1.67723E-4,5.50599E-4,0.00147197,0.00388874,0.00941483,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Colombia,H2 central production,wind,electrolysis,0.0,0.0,2.78522E-6,4.70045E-5,1.44865E-4,3.62765E-4,7.51144E-4,0.00153869,0.00284661,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Colombia,H2 forecourt production,electricity,electrolysis,0.0,0.0,2.45748E-6,2.90092E-5,9.04041E-5,2.22015E-4,4.46066E-4,7.55383E-4,0.00141557,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Colombia,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,9.46328E-5,7.35335E-4,0.00149483,0.00251044,0.00303676,0.00137307,3.44641E-4,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",EU-12,H2 central production,biomass,biomass to H2,0.0,0.0,4.43974E-4,7.71664E-5,9.0567E-6,4.95585E-6,1.98831E-6,9.2741E-9,0.0,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",EU-12,H2 central production,biomass,biomass to H2 CCS,0.0,0.0,0.0,0.00903316,0.0387472,0.104101,0.151299,0.175842,0.232105,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",EU-12,H2 central production,coal,coal chemical CCS,0.0,0.0,0.0,0.00849562,0.0273667,0.0696687,0.106487,0.101842,0.063529,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",EU-12,H2 central production,electricity,electrolysis,0.0,0.0,2.12199E-5,7.68169E-5,2.53286E-4,7.15766E-4,0.00152759,0.00306298,0.0054948,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",EU-12,H2 central production,gas,natural gas steam reforming,0.0,0.0,0.00344077,0.00175974,9.96678E-4,0.0010304,5.65588E-4,9.64584E-6,3.06715E-8,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",EU-12,H2 central production,gas,natural gas steam reforming CCS,0.0,0.0,0.0,0.00520471,0.0231595,0.0626645,0.112406,0.166214,0.157603,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",EU-12,H2 central production,nuclear,thermal splitting,0.0,0.0,2.25259E-4,0.00125534,0.00382638,0.0100114,0.0204059,0.0382205,0.0647351,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",EU-12,H2 central production,solar,electrolysis,0.0,0.0,9.09558E-5,7.80814E-4,0.00357826,0.0137999,0.0382947,0.094013,0.208013,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",EU-12,H2 central production,wind,electrolysis,0.0,0.0,1.16249E-4,8.32092E-4,0.00314232,0.0100019,0.023008,0.0469777,0.0851358,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",EU-12,H2 forecourt production,electricity,electrolysis,0.0,0.0,9.07707E-5,4.92672E-4,0.00163128,0.00455709,0.00905072,0.014456,0.0267704,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",EU-12,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,0.00294903,0.00954224,0.0234098,0.0499197,0.0673062,0.0300313,0.00712778,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",EU-15,H2 central production,biomass,biomass to H2,0.0,0.0,5.80974E-5,5.12365E-5,6.23429E-6,1.94633E-6,3.28505E-7,1.33392E-9,0.0,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",EU-15,H2 central production,biomass,biomass to H2 CCS,0.0,0.0,0.0,0.00651322,0.0425753,0.107356,0.162039,0.183814,0.228819,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",EU-15,H2 central production,coal,coal chemical CCS,0.0,0.0,0.0,0.00467152,0.0205907,0.0447185,0.0632238,0.0643734,0.0385269,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",EU-15,H2 central production,electricity,electrolysis,0.0,0.0,2.79435E-6,6.56337E-5,2.80661E-4,6.43009E-4,0.00116915,0.00259322,0.00493594,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",EU-15,H2 central production,gas,natural gas steam reforming,0.0,0.0,4.5066E-4,0.00121353,8.75777E-4,6.86866E-4,2.59504E-4,4.24366E-6,1.39388E-8,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",EU-15,H2 central production,gas,natural gas steam reforming CCS,0.0,0.0,0.0,0.00363179,0.0211764,0.0455372,0.0674392,0.0993694,0.0932176,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",EU-15,H2 central production,nuclear,thermal splitting,0.0,0.0,2.94614E-5,8.70398E-4,0.00346085,0.00710417,0.0113202,0.0209035,0.0354239,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",EU-15,H2 central production,solar,electrolysis,0.0,0.0,1.1896E-5,5.41382E-4,0.00323643,0.00979255,0.021244,0.0514175,0.113828,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",EU-15,H2 central production,wind,electrolysis,0.0,0.0,1.23842E-5,4.61183E-4,0.00224241,0.00549596,0.00974793,0.0197071,0.0355111,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",EU-15,H2 forecourt production,electricity,electrolysis,0.0,0.0,1.17412E-5,3.87691E-4,0.00166752,0.00376433,0.00629101,0.0112026,0.0239472,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",EU-15,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,3.64072E-4,0.00581608,0.0189375,0.0322452,0.0348364,0.0163958,0.00430807,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Eastern,H2 central production,biomass,biomass to H2,0.0,0.0,4.2618E-5,1.45685E-5,2.26557E-6,7.73796E-7,1.2207E-7,3.79807E-10,0.0,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Eastern,H2 central production,biomass,biomass to H2 CCS,0.0,0.0,0.0,0.00197135,0.0125093,0.026573,0.0363463,0.0487825,0.0688029,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Eastern,H2 central production,coal,coal chemical CCS,0.0,0.0,0.0,0.00146998,0.00745307,0.0157172,0.0229412,0.0268658,0.0168808,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Eastern,H2 central production,electricity,electrolysis,0.0,0.0,1.91307E-6,1.66569E-5,8.27398E-5,1.75615E-4,2.76155E-4,5.08362E-4,0.00100956,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Eastern,H2 central production,gas,natural gas steam reforming,0.0,0.0,3.29856E-4,3.55523E-4,2.84528E-4,2.0502E-4,6.52532E-5,8.51396E-7,2.99553E-9,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Eastern,H2 central production,gas,natural gas steam reforming CCS,0.0,0.0,0.0,0.0010742,0.0071449,0.0148953,0.0219356,0.0349948,0.0371187,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Eastern,H2 central production,nuclear,thermal splitting,0.0,0.0,2.15743E-5,2.55706E-4,0.00114557,0.00223902,0.0033703,0.00618105,0.0116868,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Eastern,H2 central production,solar,electrolysis,0.0,0.0,8.71132E-6,1.59047E-4,0.00107129,0.00308632,0.00632485,0.0152039,0.0375533,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Eastern,H2 central production,wind,electrolysis,0.0,0.0,1.23144E-5,1.94655E-4,0.00112037,0.00273374,0.00473603,0.00966027,0.0202498,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Eastern,H2 forecourt production,electricity,electrolysis,0.0,0.0,8.437E-6,1.06753E-4,5.27423E-4,0.00110906,0.00164544,0.00247949,0.00521823,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Eastern,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,3.16571E-4,0.00213123,0.00725244,0.0111915,0.0109004,0.00461797,0.00123624,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,H2 central production,biomass,biomass to H2,0.0,0.0,2.67489E-5,1.16991E-5,1.69674E-6,7.21464E-7,1.86654E-7,1.37233E-9,0.0,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,H2 central production,biomass,biomass to H2 CCS,0.0,0.0,0.0,0.00150068,0.00849169,0.0190439,0.027191,0.0319841,0.046825,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,H2 central production,coal,coal chemical CCS,0.0,0.0,0.0,0.00109359,0.00488808,0.0111241,0.0180033,0.0209787,0.0174142,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,H2 central production,electricity,electrolysis,0.0,0.0,1.6151E-6,1.30532E-5,5.27673E-5,1.18038E-4,2.1677E-4,4.45793E-4,9.91159E-4,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,H2 central production,gas,natural gas steam reforming,0.0,0.0,2.06676E-4,2.78129E-4,2.02191E-4,1.67034E-4,7.00591E-5,1.35341E-6,6.35252E-9,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,H2 central production,gas,natural gas steam reforming CCS,0.0,0.0,0.0,8.35354E-4,0.00493942,0.011252,0.019074,0.0330468,0.0432369,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,H2 central production,nuclear,thermal splitting,0.0,0.0,1.35974E-5,2.00649E-4,8.05947E-4,0.00175184,0.00317181,0.00689197,0.0163777,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,H2 central production,solar,electrolysis,0.0,0.0,5.49038E-6,1.24802E-4,7.53685E-4,0.00241478,0.00595236,0.0169525,0.0526264,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,H2 central production,wind,electrolysis,0.0,0.0,7.42826E-6,1.44974E-4,7.3715E-4,0.00197953,0.00409128,0.00985675,0.0255821,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,H2 forecourt production,electricity,electrolysis,0.0,0.0,6.67732E-6,8.38218E-5,3.4547E-4,7.75938E-4,0.00135069,0.00224646,0.00480127,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,2.04369E-4,0.00176976,0.00555779,0.00970201,0.0115068,0.0058261,0.00178957,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",European Free Trade Association,H2 central production,biomass,biomass to H2,0.0,0.0,7.66943E-6,1.63086E-6,8.42307E-8,1.08513E-8,4.15502E-10,0.0,0.0,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",European Free Trade Association,H2 central production,biomass,biomass to H2 CCS,0.0,0.0,0.0,3.33927E-4,0.00194842,0.006227,0.0176336,0.032522,0.0318258,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",European Free Trade Association,H2 central production,coal,coal chemical CCS,0.0,0.0,0.0,2.02187E-4,5.66202E-4,0.00106956,0.00158824,0.00166318,0.0015689,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",European Free Trade Association,H2 central production,electricity,electrolysis,0.0,0.0,3.1031E-7,4.92297E-6,1.60428E-5,3.09433E-5,4.92222E-5,8.30635E-5,2.31367E-4,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",European Free Trade Association,H2 central production,gas,natural gas steam reforming,0.0,0.0,6.59282E-5,5.03992E-5,2.31965E-5,1.50241E-5,5.01395E-6,6.1919E-8,3.43268E-10,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",European Free Trade Association,H2 central production,gas,natural gas steam reforming CCS,0.0,0.0,0.0,1.66933E-4,6.19276E-4,0.00111272,0.0015901,0.00230545,0.0035031,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",European Free Trade Association,H2 central production,nuclear,thermal splitting,0.0,0.0,3.57732E-6,3.55039E-5,9.34889E-5,1.66441E-4,2.56682E-4,4.28079E-4,0.00118322,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",European Free Trade Association,H2 central production,solar,electrolysis,0.0,0.0,1.44446E-6,2.20832E-5,8.74266E-5,2.29426E-4,4.81702E-4,0.00105297,0.00380202,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",European Free Trade Association,H2 central production,wind,electrolysis,0.0,0.0,2.07907E-6,2.76174E-5,9.37141E-5,2.08367E-4,3.69809E-4,6.86779E-4,0.00211362,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",European Free Trade Association,H2 forecourt production,electricity,electrolysis,0.0,0.0,1.40254E-6,2.60251E-5,8.07751E-5,1.53758E-4,2.39576E-4,3.58475E-4,0.00110957,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",European Free Trade Association,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,5.7668E-5,2.66803E-4,5.298E-4,7.34439E-4,7.73028E-4,3.57929E-4,1.5013E-4,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",India,H2 central production,biomass,biomass to H2,0.0,0.0,3.36917E-4,2.67502E-4,5.02481E-5,6.46305E-5,4.66206E-5,4.30254E-7,3.73264E-10,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",India,H2 central production,biomass,biomass to H2 CCS,0.0,0.0,0.0,0.0309792,0.124134,0.198381,0.211232,0.267732,0.506131,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",India,H2 central production,coal,coal chemical CCS,0.0,0.0,0.0,0.0216972,0.0749396,0.140161,0.183396,0.216028,0.215659,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",India,H2 central production,electricity,electrolysis,0.0,0.0,1.30856E-5,1.51622E-4,5.26184E-4,0.00131146,0.00270644,0.00635096,0.0166586,0.0,0.0,0.0,EJ,
"1p5C_no_css_steel_sector,date=2021-21-10T09:40:21-07:00",India,H2 central production,gas,natural gas steam reforming,0.0,0.0,0.00304761,0.0064611,0.00426859,0.0051678,0.0033944,8.33482E-5,3.57706E-7,0.0,0.0,0.0,EJ,
