costs of industry techs
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,chemical energy use,refined liquids,refined liquids CCS,6.03523,5.95553,8.40715,8.91468,7974.58,7927.81,7889.62,7843.87,7805.86,7768.25,7730.73,7693.4,7663.71,7626.97,7590.59,7554.56,7518.82,7483.41,7448.35,7413.63,7413.48,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,chemical energy use,refined liquids,refined liquids cogen,4.21713,4.51808,6.69855,7.3632,7.76763,9.22064,10.6911,11.7022,12.1101,12.6258,12.7207,12.5561,12.2855,12.0275,11.7803,11.54,11.2347,10.9382,10.6505,10.3941,10.2036,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,chemical feedstocks,coal,coal,0.69654,0.640563,0.774357,0.83143,0.861221,0.881989,0.906273,0.918578,0.922603,0.927972,0.930401,0.934833,0.939781,0.945855,0.950241,0.950738,0.94683,0.941734,0.937715,0.934397,0.931392,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,chemical feedstocks,gas,gas,0.0,1.30862,1.95399,1.99696,2.04274,2.22162,2.36724,2.63914,2.78504,2.828,2.8575,2.88681,2.83999,2.83412,2.82536,2.79827,2.77793,2.77912,2.76576,2.75374,2.69501,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,chemical feedstocks,refined liquids,refined liquids,2.41607,2.41133,4.84827,5.3876,4.36503,5.09415,6.07217,6.81678,7.1296,7.47672,7.54181,7.42965,7.26015,7.09293,6.93099,6.78358,6.58163,6.38335,6.1991,6.02458,5.86199,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,construction energy use,biomass,biomass,6.66996,6.67497,6.74204,6.78071,6.68491,6.70589,6.68997,6.69514,6.77927,6.88736,6.98628,7.0928,7.16941,7.22995,7.25659,7.25754,7.24633,7.22835,7.2078,7.18134,7.16108,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,construction energy use,coal,coal,3.82921,3.74053,3.88599,3.94266,3.96658,3.98656,4.00921,4.01951,4.02058,4.02425,4.02354,4.02504,4.02821,4.03147,4.03287,4.03005,4.02249,4.01371,4.00505,3.99829,3.99508,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,construction energy use,electricity,electricity,16.3944,15.4247,20.666,22.1159,15.4787,14.4534,14.5746,14.9056,14.9392,14.7889,14.5621,14.2788,13.9896,13.7503,13.5144,13.2779,13.0554,12.8356,12.6132,12.4055,12.2273,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,construction energy use,gas,gas,3.0,4.48034,5.19796,5.23623,5.27477,5.46026,5.6071,5.89062,6.03713,6.06724,6.08586,6.10076,6.03418,6.01182,5.98663,5.94555,5.90883,5.89492,5.86904,5.84183,5.78123,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,construction energy use,hydrogen,hydrogen,3.0,3.0,3.0,3.0,14.5766,14.523,14.3921,14.3387,14.1682,13.9186,13.66,13.4205,13.1047,12.8024,12.5817,12.3393,12.1073,11.9009,11.6789,11.4701,11.4465,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,construction energy use,refined liquids,refined liquids,5.53523,5.45553,7.90715,8.41468,7.36067,8.05874,9.00017,9.69624,9.96931,10.2731,10.3009,10.1577,9.96751,9.77453,9.5884,9.41777,9.1974,8.98252,8.78275,8.59386,8.44289,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,construction feedstocks,refined liquids,refined liquids,2.41607,2.41133,4.84827,5.3876,4.36503,5.09415,6.07217,6.81678,7.1296,7.47672,7.54181,7.42965,7.26015,7.09293,6.93099,6.78358,6.58163,6.38335,6.1991,6.02458,5.86199,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,iron and steel,BLASTFUR,BLASTFUR,0.1522,0.1522,0.512921,0.839801,0.603283,0.568261,0.574725,0.588925,0.592285,0.589263,0.582913,0.57437,0.565894,0.558799,0.551748,0.544959,0.538247,0.531557,0.525033,0.518654,0.511713,1975$/kg,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,iron and steel,BLASTFUR,BLASTFUR CCS,0.1988,0.1988,0.559521,0.886401,0.649883,0.614861,0.621325,0.635525,0.638885,0.635863,0.629513,0.62097,0.612494,0.605399,0.598348,0.591559,0.584847,0.578157,0.571633,0.565254,0.558313,1975$/kg,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,iron and steel,BLASTFUR,Biomass-based,0.234821,0.237429,0.600178,0.928289,2.78934,2.60049,2.643,2.72858,2.75297,2.74216,2.71076,2.66637,2.62058,2.58225,2.54308,2.50464,2.46581,2.42704,2.38897,2.3517,2.31103,1975$/kg,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,iron and steel,EAF with DRI,EAF with DRI,0.1214,0.1214,1.22565,2.2263,1.50227,1.39506,1.41484,1.45831,1.4686,1.45935,1.43991,1.41376,1.38781,1.36609,1.34451,1.32373,1.30318,1.2827,1.26273,1.2432,1.22195,1975$/kg,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,iron and steel,EAF with DRI,EAF with DRI CCS,0.1338,0.1338,1.23805,2.2387,1.51467,1.40746,1.42724,1.47071,1.481,1.47175,1.45231,1.42616,1.40021,1.37849,1.35691,1.33613,1.31558,1.2951,1.27513,1.2556,1.23435,1975$/kg,
